X0,DA-1d,DA-2d,DA-7d,DA_avg,DA_min,DA_max,DA_last,L,W,S,DayAhead
1,57.77,51.81,37.95,37.323750000000004,30.03,59.56,34.68,47.96075,9.12075,0.06225,38.75
1,45.95,45.41,39.68,37.323750000000004,30.03,59.56,34.68,47.02325,12.1495,0.0,36.29
1,36.97,38.48,36.92,37.323750000000004,30.03,59.56,34.68,44.58525,13.9055,0.0,34.95
1,34.68,33.95,33.29,37.323750000000004,30.03,59.56,34.68,41.3275,14.02375,0.0,31.67
1,34.07,30.28,31.8,32.29041666666666,26.83,42.39,31.67,38.74125,13.08225,0.0,29.08
1,31.92,30.17,28.61,32.29041666666666,26.83,42.39,31.67,37.0175,11.56275,0.0,28.65
1,30.86,30.07,28.73,32.29041666666666,26.83,42.39,31.67,35.95825,9.634,0.0,27.8
1,30.82,30.03,29.0,32.29041666666666,26.83,42.39,31.67,35.59775,8.141,0.0,26.97
1,30.03,30.38,28.94,32.29041666666666,26.83,42.39,31.67,35.3615,7.2045,0.0,26.12
1,30.25,32.31,27.8,32.29041666666666,26.83,42.39,31.67,35.48,6.78675,0.0,25.91
1,32.97,40.0,28.05,32.29041666666666,26.83,42.39,31.67,36.005,6.66775,0.2245,25.87
1,34.24,43.93,29.72,32.29041666666666,26.83,42.39,31.67,38.24575,5.914,2.70375,27.8
1,36.29,41.0,29.04,32.29041666666666,26.83,42.39,31.67,41.3065,4.1815,7.89475,29.07
1,35.5,36.68,31.11,32.29041666666666,26.83,42.39,31.67,43.96925,2.131,14.3325,29.0
1,29.51,34.8,28.87,32.29041666666666,26.83,42.39,31.67,46.0885,1.8565,20.06125,25.89
1,27.5,34.13,28.01,32.29041666666666,26.83,42.39,31.67,47.8995,2.50025,24.0455,25.88
1,26.83,31.95,26.66,32.29041666666666,26.83,42.39,31.67,48.23875,3.02625,26.0295,25.83
1,26.84,31.23,14.06,32.29041666666666,26.83,42.39,31.67,46.9815,2.812,25.806,25.03
1,27.01,30.81,8.53,32.29041666666666,26.83,42.39,31.67,45.954,2.60975,23.79475,25.01
1,28.03,31.57,8.77,32.29041666666666,26.83,42.39,31.67,45.36,2.48125,20.397,25.39
1,28.03,32.28,18.25,32.29041666666666,26.83,42.39,31.67,44.92025,2.589,15.69775,26.4
1,33.29,40.47,26.59,32.29041666666666,26.83,42.39,31.67,46.0375,3.00825,10.281,30.97
1,36.93,48.75,31.58,32.29041666666666,26.83,42.39,31.67,47.472,3.711,5.034,41.52
1,42.39,59.56,35.89,32.29041666666666,26.83,42.39,31.67,47.6285,4.6245,1.37175,47.13
1,38.75,57.77,36.69,32.29041666666666,26.83,42.39,31.67,47.9815,6.5655,0.04825,46.99
1,36.29,45.95,36.96,32.29041666666666,26.83,42.39,31.67,47.578,8.363,0.0,40.94
1,34.95,36.97,36.97,32.29041666666666,26.83,42.39,31.67,46.16525,9.03875,0.0,37.49
1,31.67,34.68,33.81,32.29041666666666,26.83,42.39,31.67,43.69875,8.36625,0.0,34.52
1,29.08,34.07,28.64,30.635833333333334,25.01,47.13,34.52,41.6565,6.8735,0.0,33.67
1,28.65,31.92,27.45,30.635833333333334,25.01,47.13,34.52,40.30475,5.26825,0.0,32.95
1,27.8,30.86,26.86,30.635833333333334,25.01,47.13,34.52,39.6695,4.0745,0.0,32.06
1,26.97,30.82,28.16,30.635833333333334,25.01,47.13,34.52,39.24925,2.99625,0.0,32.23
1,26.12,30.03,27.06,30.635833333333334,25.01,47.13,34.52,40.71575,2.30875,0.0,32.63
1,25.91,30.25,31.18,30.635833333333334,25.01,47.13,34.52,45.1685,2.01225,0.0,33.7
1,25.87,32.97,36.08,30.635833333333334,25.01,47.13,34.52,52.96925,1.92175,0.2065,50.07
1,27.8,34.24,43.89,30.635833333333334,25.01,47.13,34.52,58.557,1.83275,2.627,69.32
1,29.07,36.29,41.87,30.635833333333334,25.01,47.13,34.52,62.297,1.585,7.71125,61.99
1,29.0,35.5,36.98,30.635833333333334,25.01,47.13,34.52,63.86425,0.75875,13.9935,49.18
1,25.89,29.51,34.32,30.635833333333334,25.01,47.13,34.52,65.6305,0.64025,19.6855,45.7
1,25.88,27.5,32.06,30.635833333333334,25.01,47.13,34.52,67.2615,1.30675,23.697,43.74
1,25.83,26.83,29.9,30.635833333333334,25.01,47.13,34.52,66.965,1.68525,25.641,40.91
1,25.03,26.84,27.9,30.635833333333334,25.01,47.13,34.52,66.88175,1.82575,25.248,38.96
1,25.01,27.01,27.8,30.635833333333334,25.01,47.13,34.52,65.74025,1.99175,23.193,38.25
1,25.39,28.03,27.73,30.635833333333334,25.01,47.13,34.52,64.7645,2.1925,19.75825,38.39
1,26.4,28.03,27.28,30.635833333333334,25.01,47.13,34.52,63.52125,2.44225,15.19425,43.46
1,30.97,33.29,33.06,30.635833333333334,25.01,47.13,34.52,63.2675,3.04,10.067,53.02
1,41.52,36.93,38.0,30.635833333333334,25.01,47.13,34.52,62.18575,3.7555,4.86,55.97
1,47.13,42.39,44.57,30.635833333333334,25.01,47.13,34.52,60.6555,4.0505,1.29125,67.13
1,46.99,38.75,52.19,30.635833333333334,25.01,47.13,34.52,60.02425,5.23675,0.041,59.46
1,40.94,36.29,47.95,30.635833333333334,25.01,47.13,34.52,57.74,6.24025,0.0,55.65
1,37.49,34.95,40.5,30.635833333333334,25.01,47.13,34.52,53.5705,6.5595,0.0,47.87
1,34.52,31.67,34.92,30.635833333333334,25.01,47.13,34.52,49.94175,6.24575,0.0,39.44
1,33.67,29.08,31.38,45.65625,32.06,69.32,39.44,47.2055,5.7895,0.0,38.33
1,32.95,28.65,29.74,45.65625,32.06,69.32,39.44,45.00125,5.369,0.0,35.26
1,32.06,27.8,29.58,45.65625,32.06,69.32,39.44,44.261,4.525,0.0,34.91
1,32.23,26.97,28.67,45.65625,32.06,69.32,39.44,44.3225,3.5795,0.0,34.67
1,32.63,26.12,30.08,45.65625,32.06,69.32,39.44,45.09125,3.1195,0.0,34.96
1,33.7,25.91,32.39,45.65625,32.06,69.32,39.44,49.14625,3.098,0.00725,35.91
1,50.07,25.87,38.59,45.65625,32.06,69.32,39.44,55.852,3.38875,0.18675,45.23
1,69.32,27.8,45.75,45.65625,32.06,69.32,39.44,60.699,3.942,2.51525,56.76
1,61.99,29.07,48.31,45.65625,32.06,69.32,39.44,63.978,3.3685,7.595,53.69
1,49.18,29.0,45.13,45.65625,32.06,69.32,39.44,65.22975,2.006,13.92625,53.53
1,45.7,25.89,39.51,45.65625,32.06,69.32,39.44,66.97625,1.555,19.593,50.95
1,43.74,25.88,38.91,45.65625,32.06,69.32,39.44,68.5835,1.91675,23.5045,48.82
1,40.91,25.83,37.93,45.65625,32.06,69.32,39.44,68.0345,2.63975,25.23525,45.15
1,38.96,25.03,37.35,45.65625,32.06,69.32,39.44,67.51025,2.96925,24.68325,44.98
1,38.25,25.01,37.55,45.65625,32.06,69.32,39.44,66.35425,3.223,22.5595,45.09
1,38.39,25.39,37.98,45.65625,32.06,69.32,39.44,65.989,3.6905,19.373,45.11
1,43.46,26.4,37.82,45.65625,32.06,69.32,39.44,64.9205,4.336,14.9195,48.08
1,53.02,30.97,44.97,45.65625,32.06,69.32,39.44,64.546,5.032,9.66875,51.22
1,55.97,41.52,50.05,45.65625,32.06,69.32,39.44,63.70375,5.07725,4.56125,56.99
1,67.13,47.13,53.86,45.65625,32.06,69.32,39.44,62.5775,5.07,1.12225,63.43
1,59.46,46.99,54.28,45.65625,32.06,69.32,39.44,61.59025,5.3845,0.04025,56.05
1,55.65,40.94,48.94,45.65625,32.06,69.32,39.44,59.16125,5.75275,0.022,51.2
1,47.87,37.49,40.61,45.65625,32.06,69.32,39.44,54.6895,5.88775,0.02325,46.18
1,39.44,34.52,35.85,45.65625,32.06,69.32,39.44,50.46875,6.00725,0.02,37.49
1,38.33,33.67,33.07,46.41625,34.67,63.43,37.49,47.5795,6.34175,0.02,38.08
1,35.26,32.95,33.11,46.41625,34.67,63.43,37.49,45.811,6.1825,0.02,35.55
1,34.91,32.06,32.01,46.41625,34.67,63.43,37.49,44.45275,6.17175,0.02,34.92
1,34.67,32.23,31.23,46.41625,34.67,63.43,37.49,44.35975,5.79675,0.02,34.84
1,34.96,32.63,31.93,46.41625,34.67,63.43,37.49,45.76925,5.47725,0.0205,35.35
1,35.91,33.7,33.17,46.41625,34.67,63.43,37.49,49.765,5.11375,0.014,37.32
1,45.23,50.07,42.36,46.41625,34.67,63.43,37.49,56.53525,4.9095,0.17475,48.31
1,56.76,69.32,57.0,46.41625,34.67,63.43,37.49,61.49725,4.53725,2.28575,66.14
1,53.69,61.99,56.11,46.41625,34.67,63.43,37.49,64.29125,3.9245,6.27,66.73
1,53.53,49.18,41.95,46.41625,34.67,63.43,37.49,65.29625,2.614,11.2305,56.07
1,50.95,45.7,38.0,46.41625,34.67,63.43,37.49,67.02025,1.6945,15.89025,52.79
1,48.82,43.74,36.97,46.41625,34.67,63.43,37.49,68.367,1.3175,19.85675,51.7
1,45.15,40.91,35.72,46.41625,34.67,63.43,37.49,68.42325,1.601,22.549,46.58
1,44.98,38.96,34.05,46.41625,34.67,63.43,37.49,67.80225,2.24775,23.42925,44.73
1,45.09,38.25,33.17,46.41625,34.67,63.43,37.49,67.4965,3.08775,21.88875,45.0
1,45.11,38.39,33.03,46.41625,34.67,63.43,37.49,66.10425,3.5135,18.50675,45.6
1,48.08,43.46,35.79,46.41625,34.67,63.43,37.49,64.32925,3.83,13.968,48.83
1,51.22,53.02,40.62,46.41625,34.67,63.43,37.49,63.455,4.655,9.047,55.92
1,56.99,55.97,50.04,46.41625,34.67,63.43,37.49,62.7435,4.807,4.24725,69.85
1,63.43,67.13,66.75,46.41625,34.67,63.43,37.49,61.77825,5.28625,0.96775,80.01
1,56.05,59.46,68.91,46.41625,34.67,63.43,37.49,60.7695,5.47175,0.019,73.08
1,51.2,55.65,52.9,46.41625,34.67,63.43,37.49,58.477,5.27475,0.0215,57.69
1,46.18,47.87,44.58,46.41625,34.67,63.43,37.49,54.14925,3.9415,0.0215,50.79
1,37.49,39.44,37.94,46.41625,34.67,63.43,37.49,49.8965,3.51175,0.019,43.92
1,38.08,38.33,33.26,50.82500000000001,34.84,80.01,43.92,47.837,2.9425,0.0,39.54
1,35.55,35.26,32.02,50.82500000000001,34.84,80.01,43.92,46.55675,2.188,0.0,35.64
1,34.92,34.91,30.2,50.82500000000001,34.84,80.01,43.92,44.998,2.1835,0.0,34.5
1,34.84,34.67,30.03,50.82500000000001,34.84,80.01,43.92,44.98425,2.96025,0.0,33.98
1,35.35,34.96,29.41,50.82500000000001,34.84,80.01,43.92,45.97775,3.029,0.0,34.39
1,37.32,35.91,30.18,50.82500000000001,34.84,80.01,43.92,49.4205,2.68925,0.0,35.39
1,48.31,45.23,36.64,50.82500000000001,34.84,80.01,43.92,56.33125,3.3175,0.12275,43.16
1,66.14,56.76,41.93,50.82500000000001,34.84,80.01,43.92,60.977,4.5055,1.696,52.54
1,66.73,53.69,40.64,50.82500000000001,34.84,80.01,43.92,63.71575,5.062,4.821,58.92
1,56.07,53.53,37.9,50.82500000000001,34.84,80.01,43.92,64.56925,5.43725,8.90375,56.92
1,52.79,50.95,34.91,50.82500000000001,34.84,80.01,43.92,66.57325,6.221,12.992,51.9
1,51.7,48.82,33.01,50.82500000000001,34.84,80.01,43.92,67.54925,5.95025,16.789,50.01
1,46.58,45.15,32.01,50.82500000000001,34.84,80.01,43.92,67.09,6.2345,19.2495,42.12
1,44.73,44.98,30.53,50.82500000000001,34.84,80.01,43.92,66.35975,6.33375,19.506,39.62
1,45.0,45.09,31.21,50.82500000000001,34.84,80.01,43.92,64.91825,6.274,18.82525,37.77
1,45.6,45.11,31.14,50.82500000000001,34.84,80.01,43.92,64.04725,5.831,17.0785,36.88
1,48.83,48.08,31.94,50.82500000000001,34.84,80.01,43.92,63.1115,5.54325,13.24925,37.42
1,55.92,51.22,36.99,50.82500000000001,34.84,80.01,43.92,62.7575,4.847,8.59825,44.0
1,69.85,56.99,42.47,50.82500000000001,34.84,80.01,43.92,61.7265,3.902,4.13675,50.9
1,80.01,63.43,55.36,50.82500000000001,34.84,80.01,43.92,60.68425,3.1335,0.9965,61.97
1,73.08,56.05,51.81,50.82500000000001,34.84,80.01,43.92,60.27375,2.477,0.013,56.93
1,57.69,51.2,45.41,50.82500000000001,34.84,80.01,43.92,57.71675,2.361,0.0,50.96
1,50.79,46.18,38.48,50.82500000000001,34.84,80.01,43.92,53.436,2.42875,0.0,44.95
1,43.92,37.49,33.95,50.82500000000001,34.84,80.01,43.92,49.30575,2.39875,0.0,37.4
1,39.54,38.08,30.28,44.49208333333334,33.98,61.97,37.4,46.67475,2.244,0.0,34.33
1,35.64,35.55,30.17,44.49208333333334,33.98,61.97,37.4,45.111,2.225,0.0,33.1
1,34.5,34.92,30.07,44.49208333333334,33.98,61.97,37.4,44.0255,2.2135,0.0,33.55
1,33.98,34.84,30.03,44.49208333333334,33.98,61.97,37.4,43.70125,2.20075,0.0,32.25
1,34.39,35.35,30.38,44.49208333333334,33.98,61.97,37.4,44.377,2.16125,0.0,34.08
1,35.39,37.32,32.31,44.49208333333334,33.98,61.97,37.4,48.25325,2.19175,0.0,35.29
1,43.16,48.31,40.0,44.49208333333334,33.98,61.97,37.4,55.2685,2.36525,0.113,48.58
1,52.54,66.14,43.93,44.49208333333334,33.98,61.97,37.4,60.052,2.72225,2.22275,51.28
1,58.92,66.73,41.0,44.49208333333334,33.98,61.97,37.4,63.19725,2.56525,6.93925,50.8
1,56.92,56.07,36.68,44.49208333333334,33.98,61.97,37.4,64.076,2.32175,13.0055,46.04
1,51.9,52.79,34.8,44.49208333333334,33.98,61.97,37.4,65.40225,2.512,18.62875,41.36
1,50.01,51.7,34.13,44.49208333333334,33.98,61.97,37.4,66.3915,2.722,22.6475,38.19
1,42.12,46.58,31.95,44.49208333333334,33.98,61.97,37.4,65.41975,2.973,24.713,35.42
1,39.62,44.73,31.23,44.49208333333334,33.98,61.97,37.4,64.2095,3.28525,25.03525,34.78
1,37.77,45.0,30.81,44.49208333333334,33.98,61.97,37.4,63.45,3.1195,23.6185,34.46
1,36.88,45.6,31.57,44.49208333333334,33.98,61.97,37.4,62.56575,2.918,20.306,35.45
1,37.42,48.83,32.28,44.49208333333334,33.98,61.97,37.4,61.704,2.46325,15.91925,36.22
1,44.0,55.92,40.47,44.49208333333334,33.98,61.97,37.4,61.208,1.98075,10.4995,43.4
1,50.9,69.85,48.75,44.49208333333334,33.98,61.97,37.4,60.097,1.59975,4.95875,50.49
1,61.97,80.01,59.56,44.49208333333334,33.98,61.97,37.4,58.87025,1.58225,1.05375,52.34
1,56.93,73.08,57.77,44.49208333333334,33.98,61.97,37.4,57.737,2.12025,0.011,52.49
1,50.96,57.69,45.95,44.49208333333334,33.98,61.97,37.4,55.0265,2.6575,0.0,51.51
1,44.95,50.79,36.97,44.49208333333334,33.98,61.97,37.4,50.82,2.688,0.0,48.14
1,37.4,43.92,34.68,44.49208333333334,33.98,61.97,37.4,47.3785,2.87925,0.0,38.72
1,34.33,39.54,34.07,41.34458333333334,32.25,52.49,38.72,44.25675,3.027,0.0,37.39
1,33.1,35.64,31.92,41.34458333333334,32.25,52.49,38.72,41.83575,2.85025,0.0,32.66
1,33.55,34.5,30.86,41.34458333333334,32.25,52.49,38.72,40.09275,2.959,0.0,30.64
1,32.25,33.98,30.82,41.34458333333334,32.25,52.49,38.72,39.55825,3.18,0.0,31.05
1,34.08,34.39,30.03,41.34458333333334,32.25,52.49,38.72,39.415,3.52075,0.0,30.3
1,35.29,35.39,30.25,41.34458333333334,32.25,52.49,38.72,40.20075,3.60575,0.0,31.01
1,48.58,43.16,32.97,41.34458333333334,32.25,52.49,38.72,41.92425,4.224,0.12675,31.28
1,51.28,52.54,34.24,41.34458333333334,32.25,52.49,38.72,44.872,5.06075,2.552,32.83
1,50.8,58.92,36.29,41.34458333333334,32.25,52.49,38.72,48.7795,4.94275,8.11225,32.35
1,46.04,56.92,35.5,41.34458333333334,32.25,52.49,38.72,51.87675,3.42525,14.92125,33.72
1,41.36,51.9,29.51,41.34458333333334,32.25,52.49,38.72,53.362,2.64125,20.559,31.29
1,38.19,50.01,27.5,41.34458333333334,32.25,52.49,38.72,54.2325,3.009,24.51525,30.44
1,35.42,42.12,26.83,41.34458333333334,32.25,52.49,38.72,54.0925,4.04875,26.47575,29.35
1,34.78,39.62,26.84,41.34458333333334,32.25,52.49,38.72,53.13375,5.51475,26.65425,28.5
1,34.46,37.77,27.01,41.34458333333334,32.25,52.49,38.72,52.6765,6.93925,25.09225,28.03
1,35.45,36.88,28.03,41.34458333333334,32.25,52.49,38.72,51.7825,7.65725,21.80125,28.13
1,36.22,37.42,28.03,41.34458333333334,32.25,52.49,38.72,50.92175,7.73025,16.998,29.87
1,43.4,44.0,33.29,41.34458333333334,32.25,52.49,38.72,50.9265,6.73975,10.9535,32.59
1,50.49,50.9,36.93,41.34458333333334,32.25,52.49,38.72,51.37725,5.12925,4.772,40.68
1,52.34,61.97,42.39,41.34458333333334,32.25,52.49,38.72,50.386,4.59525,0.8745,47.21
1,52.49,56.93,38.75,41.34458333333334,32.25,52.49,38.72,49.35025,6.50525,0.003,47.0
1,51.51,50.96,36.29,41.34458333333334,32.25,52.49,38.72,47.3215,10.085,0.0,41.42
1,48.14,44.95,34.95,41.34458333333334,32.25,52.49,38.72,45.68525,13.71975,0.0,37.07
1,38.72,37.4,31.67,41.34458333333334,32.25,52.49,38.72,43.61425,16.31575,0.0,33.02
1,37.39,34.33,29.08,33.65958333333334,28.03,47.21,33.02,41.196,16.04175,0.0,27.2
1,32.66,33.1,28.65,33.65958333333334,28.03,47.21,33.02,39.1995,15.16975,0.0,26.7
1,30.64,33.55,27.8,33.65958333333334,28.03,47.21,33.02,37.43625,12.18675,0.0,26.47
1,31.05,32.25,26.97,33.65958333333334,28.03,47.21,33.02,36.65775,10.5835,0.0,25.92
1,30.3,34.08,26.12,33.65958333333334,28.03,47.21,33.02,36.8685,10.662,0.0,25.29
1,31.01,35.29,25.91,33.65958333333334,28.03,47.21,33.02,37.06425,10.46375,0.0,25.97
1,31.28,48.58,25.87,33.65958333333334,28.03,47.21,33.02,37.6435,10.43175,0.1075,26.49
1,32.83,51.28,27.8,33.65958333333334,28.03,47.21,33.02,38.699,10.04325,2.057,26.49
1,32.35,50.8,29.07,33.65958333333334,28.03,47.21,33.02,41.888,9.70825,5.9485,26.84
1,33.72,46.04,29.0,33.65958333333334,28.03,47.21,33.02,44.41375,8.99025,10.42975,30.1
1,31.29,41.36,25.89,33.65958333333334,28.03,47.21,33.02,46.6815,9.196,14.4215,29.7
1,30.44,38.19,25.88,33.65958333333334,28.03,47.21,33.02,48.8385,9.29475,16.912,30.17
1,29.35,35.42,25.83,33.65958333333334,28.03,47.21,33.02,48.634,10.19225,18.25725,31.01
1,28.5,34.78,25.03,33.65958333333334,28.03,47.21,33.02,47.90475,11.1485,17.89825,30.23
1,28.03,34.46,25.01,33.65958333333334,28.03,47.21,33.02,47.161,11.57325,15.598,28.39
1,28.13,35.45,25.39,33.65958333333334,28.03,47.21,33.02,45.10875,12.2455,13.22625,27.74
1,29.87,36.22,26.4,33.65958333333334,28.03,47.21,33.02,44.98775,12.40125,10.3595,27.2
1,32.59,43.4,30.97,33.65958333333334,28.03,47.21,33.02,45.3745,12.64275,6.7215,29.94
1,40.68,50.49,41.52,33.65958333333334,28.03,47.21,33.02,46.769,12.5415,3.24225,34.07
1,47.21,52.34,47.13,33.65958333333334,28.03,47.21,33.02,46.37125,11.491,0.686,36.52
1,47.0,52.49,46.99,33.65958333333334,28.03,47.21,33.02,47.79425,10.62275,0.00825,39.67
1,41.42,51.51,40.94,33.65958333333334,28.03,47.21,33.02,46.09725,9.462,0.0,38.76
1,37.07,48.14,37.49,33.65958333333334,28.03,47.21,33.02,44.59825,8.71275,0.0,37.33
1,33.02,38.72,34.52,33.65958333333334,28.03,47.21,33.02,42.073,7.88525,0.0,34.35
1,27.2,37.39,33.67,30.106250000000003,25.29,39.67,34.35,39.54425,7.81875,0.0,29.28
1,26.7,32.66,32.95,30.106250000000003,25.29,39.67,34.35,38.1515,8.4705,0.0,26.97
1,26.47,30.64,32.06,30.106250000000003,25.29,39.67,34.35,37.59275,9.799,0.0,25.96
1,25.92,31.05,32.23,30.106250000000003,25.29,39.67,34.35,37.7995,9.677,0.0,25.0
1,25.29,30.3,32.63,30.106250000000003,25.29,39.67,34.35,39.723,9.736,0.0,25.63
1,25.97,31.01,33.7,30.106250000000003,25.29,39.67,34.35,43.49475,10.2645,0.0,28.18
1,26.49,31.28,50.07,30.106250000000003,25.29,39.67,34.35,51.67175,10.846,0.0765,38.21
1,26.49,32.83,69.32,30.106250000000003,25.29,39.67,34.35,57.18625,10.3605,1.86475,46.09
1,26.84,32.35,61.99,30.106250000000003,25.29,39.67,34.35,59.93975,8.685,6.21075,49.55
1,30.1,33.72,49.18,30.106250000000003,25.29,39.67,34.35,60.45875,7.07875,11.7875,48.29
1,29.7,31.29,45.7,30.106250000000003,25.29,39.67,34.35,62.0775,7.897,16.74425,44.07
1,30.17,30.44,43.74,30.106250000000003,25.29,39.67,34.35,64.322,8.972,19.011,41.81
1,31.01,29.35,40.91,30.106250000000003,25.29,39.67,34.35,64.46575,8.78075,19.634,38.95
1,30.23,28.5,38.96,30.106250000000003,25.29,39.67,34.35,63.61825,8.7085,19.9195,38.18
1,28.39,28.03,38.25,30.106250000000003,25.29,39.67,34.35,62.502,8.93725,18.892,36.72
1,27.74,28.13,38.39,30.106250000000003,25.29,39.67,34.35,61.2945,8.7495,16.497,35.99
1,27.2,29.87,43.46,30.106250000000003,25.29,39.67,34.35,60.117,8.45975,13.1545,37.57
1,29.94,32.59,53.02,30.106250000000003,25.29,39.67,34.35,59.46275,7.83225,8.851,40.84
1,34.07,40.68,55.97,30.106250000000003,25.29,39.67,34.35,59.234,7.17225,4.2235,45.41
1,36.52,47.21,67.13,30.106250000000003,25.29,39.67,34.35,59.13775,6.481,0.83375,61.67
1,39.67,47.0,59.46,30.106250000000003,25.29,39.67,34.35,58.662,6.26225,0.0035,52.91
1,38.76,41.42,55.65,30.106250000000003,25.29,39.67,34.35,55.607,7.00825,0.0,46.92
1,37.33,37.07,47.87,30.106250000000003,25.29,39.67,34.35,51.2375,7.324,0.0,40.76
1,34.35,33.02,39.44,30.106250000000003,25.29,39.67,34.35,46.85125,7.43775,0.0,35.24
1,29.28,27.2,38.33,39.175,25.0,61.67,35.24,43.5365,8.40225,0.0,31.89
1,26.97,26.7,35.26,39.175,25.0,61.67,35.24,42.342,9.73575,0.0,28.14
1,25.96,26.47,34.91,39.175,25.0,61.67,35.24,42.0225,11.54875,0.0,26.95
1,25.0,25.92,34.67,39.175,25.0,61.67,35.24,42.03125,12.52975,0.0,24.3
1,25.63,25.29,34.96,39.175,25.0,61.67,35.24,43.08575,13.8525,0.0,24.1
1,28.18,25.97,35.91,39.175,25.0,61.67,35.24,46.609,14.7895,0.0,28.23
1,38.21,26.49,45.23,39.175,25.0,61.67,35.24,54.5295,16.4895,0.069,32.44
1,46.09,26.49,56.76,39.175,25.0,61.67,35.24,59.83375,17.0125,1.9935,40.74
1,49.55,26.84,53.69,39.175,25.0,61.67,35.24,62.0745,16.35725,6.821,40.97
1,48.29,30.1,53.53,39.175,25.0,61.67,35.24,62.2575,14.72525,12.3855,37.96
1,44.07,29.7,50.95,39.175,25.0,61.67,35.24,63.42675,15.10075,17.44375,32.95
1,41.81,30.17,48.82,39.175,25.0,61.67,35.24,64.941,16.90225,20.385,31.05
1,38.95,31.01,45.15,39.175,25.0,61.67,35.24,64.7095,18.287,21.27775,29.82
1,38.18,30.23,44.98,39.175,25.0,61.67,35.24,64.438,18.41775,21.162,31.15
1,36.72,28.39,45.09,39.175,25.0,61.67,35.24,63.40325,18.47075,19.77,31.7
1,35.99,27.74,45.11,39.175,25.0,61.67,35.24,62.3015,17.2905,17.23825,32.01
1,37.57,27.2,48.08,39.175,25.0,61.67,35.24,60.63625,15.59775,13.60225,33.29
1,40.84,29.94,51.22,39.175,25.0,61.67,35.24,60.593,13.96425,8.76125,39.76
1,45.41,34.07,56.99,39.175,25.0,61.67,35.24,59.991,11.2445,3.784,44.96
1,61.67,36.52,63.43,39.175,25.0,61.67,35.24,59.28375,9.5035,0.6225,50.83
1,52.91,39.67,56.05,39.175,25.0,61.67,35.24,58.78425,8.4495,0.00125,53.36
1,46.92,38.76,51.2,39.175,25.0,61.67,35.24,55.66875,8.232,0.0,46.12
1,40.76,37.33,46.18,39.175,25.0,61.67,35.24,51.26775,8.5475,0.0,40.9
1,35.24,34.35,37.49,39.175,25.0,61.67,35.24,46.96475,9.135,0.0,36.08
1,31.89,29.28,38.08,35.40416666666667,24.1,53.36,36.08,43.7795,8.605,0.0,31.31
1,28.14,26.97,35.55,35.40416666666667,24.1,53.36,36.08,42.58,8.41525,0.0,29.0
1,26.95,25.96,34.92,35.40416666666667,24.1,53.36,36.08,41.73775,8.25625,0.0,29.0
1,24.3,25.0,34.84,35.40416666666667,24.1,53.36,36.08,42.0505,7.687,0.0,28.27
1,24.1,25.63,35.35,35.40416666666667,24.1,53.36,36.08,43.25525,7.465,0.0,28.83
1,28.23,28.18,37.32,35.40416666666667,24.1,53.36,36.08,47.157,8.0455,0.0,29.11
1,32.44,38.21,48.31,35.40416666666667,24.1,53.36,36.08,54.71175,8.211,0.0725,39.72
1,40.74,46.09,66.14,35.40416666666667,24.1,53.36,36.08,59.28625,8.76325,2.1125,42.81
1,40.97,49.55,66.73,35.40416666666667,24.1,53.36,36.08,62.04575,8.89375,7.23675,45.29
1,37.96,48.29,56.07,35.40416666666667,24.1,53.36,36.08,62.95225,9.07325,13.43025,42.96
1,32.95,44.07,52.79,35.40416666666667,24.1,53.36,36.08,64.3345,10.7175,19.052,37.73
1,31.05,41.81,51.7,35.40416666666667,24.1,53.36,36.08,65.54125,13.216,23.26725,32.57
1,29.82,38.95,46.58,35.40416666666667,24.1,53.36,36.08,65.1415,14.499,25.5835,28.88
1,31.15,38.18,44.73,35.40416666666667,24.1,53.36,36.08,63.91325,14.79,25.91425,29.37
1,31.7,36.72,45.0,35.40416666666667,24.1,53.36,36.08,62.5955,15.55125,24.3135,29.43
1,32.01,35.99,45.6,35.40416666666667,24.1,53.36,36.08,61.99075,16.322,20.77425,28.9
1,33.29,37.57,48.83,35.40416666666667,24.1,53.36,36.08,60.86875,16.9305,15.589,28.86
1,39.76,40.84,55.92,35.40416666666667,24.1,53.36,36.08,60.8915,15.78975,9.52075,31.68
1,44.96,45.41,69.85,35.40416666666667,24.1,53.36,36.08,60.9895,15.33675,3.8035,38.05
1,50.83,61.67,80.01,35.40416666666667,24.1,53.36,36.08,61.11825,15.31925,0.52075,40.26
1,53.36,52.91,73.08,35.40416666666667,24.1,53.36,36.08,59.994,15.46075,0.002,40.67
1,46.12,46.92,57.69,35.40416666666667,24.1,53.36,36.08,56.482,15.77975,0.0,38.25
1,40.9,40.76,50.79,35.40416666666667,24.1,53.36,36.08,51.285,15.946,0.0,35.3
1,36.08,35.24,43.92,35.40416666666667,24.1,53.36,36.08,47.4395,14.62275,0.0,29.87
1,31.31,31.89,39.54,34.00499999999999,28.27,45.29,29.87,45.452,13.4395,0.0,28.0
1,29.0,28.14,35.64,34.00499999999999,28.27,45.29,29.87,43.544,13.058,0.0,25.96
1,29.0,26.95,34.5,34.00499999999999,28.27,45.29,29.87,42.4515,13.15,0.0,25.3
1,28.27,24.3,33.98,34.00499999999999,28.27,45.29,29.87,42.6785,13.8455,0.0,24.09
1,28.83,24.1,34.39,34.00499999999999,28.27,45.29,29.87,44.00425,15.31975,0.0,24.66
