X0,DA_Forecast,ID*,L,W,S,Intraday
1,52.17939303837462,40.73,63.74925,5.94775,2.076,49.7789499528422
1,55.66843531156288,43.15,64.426,7.60275,0.204,54.746407359037
1,53.22617732829071,42.74,63.65525,9.5515,0.00025,54.5768290986578
1,47.49226910421541,38.2,60.5745,11.3425,0.0,43.4268875489428
1,43.12947308737159,35.08,57.2175,11.765,0.0,38.8325147813079
1,39.8416449431029,30.69,52.6365,12.55875,0.0,36.6009474959781
1,36.39995753863896,39.733908004779,50.14825,12.1875,0.0,35.7528543462474
1,33.66982290108618,38.3560496878006,48.066,11.062,0.0,37.1251050497604
1,32.61858195122028,33.6557537478932,47.15375,10.18525,0.0,35.7301177164691
1,32.116959195414,34.161172735217,47.742,8.61275,0.0,35.4525644392569
1,33.78633284346559,34.9052408473297,49.0775,6.926,0.0,39.6687748352483
1,37.903632420292936,40.9190227631282,52.248,5.88275,0.0,44.83138255526
1,49.018844069440654,45.605779370227,59.7155,5.4445,0.0215,55.4966547311186
1,56.00715346494046,55.5533213839985,64.65325,5.40375,0.95025,63.7515545282053
1,57.17719669599581,58.8325962837838,67.072,4.36,3.57675,75.1712162636277
1,54.626244891188335,60.0830368563431,66.89275,3.14825,6.99475,83.1123510533598
1,52.059191992136405,55.8742563687024,68.0785,2.86425,10.256,65.0208400403923
1,49.42163272864888,47.99,69.14425,3.02375,12.8205,62.0570559006211
1,47.65008885978064,45.01,69.11625,3.381,14.38925,64.6314309301046
1,46.54596673246072,43.11,68.41525,4.21525,14.73225,58.4606897456563
1,45.89739192606397,41.77,67.68775,5.21975,14.109,49.3630886768175
1,45.833401210178806,41.48,66.9925,6.197,12.1065,44.5468515965228
1,45.25816641285513,41.73,65.025,6.87675,8.90925,43.6281368973452
1,48.00629007106946,42.68,64.5885,6.98175,5.374,44.7301039643661
1,51.28135464597741,45.44,64.41175,6.96975,2.0815,51.7560889846902
1,55.16470992573742,51.32,64.312,7.4405,0.261,52.9546909791041
1,52.29393959095638,52.34,63.95675,8.8485,0.0005,51.7788202544709
1,46.41520750183126,44.08,61.29,9.7095,0.0,44.5335616702208
1,42.13263080760736,39.1,57.8815,9.8685,0.0,41.4243043974674
1,39.71786815206632,36.58,53.2985,9.69475,0.0,39.9525217155756
1,35.97487623500713,35.7528543462474,50.2115,9.40175,0.0,39.3055828135442
1,33.50150885174491,37.1251050497604,48.15575,8.787,0.0,37.4079490156242
1,32.42709585474354,35.7301177164691,47.0295,8.1795,0.0,35.5081274053786
1,32.014099918986474,35.4525644392569,47.0975,7.781,0.0,34.9037494691142
1,33.29008679607438,39.6687748352483,49.016,7.52425,0.0,37.0279992625951
1,37.61540691612328,44.83138255526,52.60075,7.19075,0.0,39.2315124054424
1,48.53267236262221,55.4966547311186,59.96275,7.17975,0.01475,51.1982738661592
1,55.478419303292846,63.7515545282053,65.05625,7.03,0.5855,61.5211301001641
1,56.64468534789786,75.1712162636277,68.053,6.27875,2.3465,62.0950018103611
1,58.59198876132887,83.1123510533598,68.87125,5.68925,4.8115,62.4471166634541
1,56.5251767059507,65.0208400403923,69.22025,4.93375,7.158,56.2231410709287
1,54.59166589107625,47.0,69.73175,4.54975,8.96475,53.9047013980223
1,51.58024212460777,40.85,68.77675,4.27825,10.08675,49.716220440337
1,49.85314460138622,41.32,67.8625,4.409,10.68675,45.5766525769214
1,48.49546216549246,38.59,65.9155,4.0115,10.426,43.5640165789286
1,47.45736893249995,38.3,64.59625,3.68675,9.497,42.3695995624772
1,47.8966142112224,38.1,63.4205,3.5745,7.71,41.3618225203147
1,50.1991537733178,40.08,63.30675,3.38825,4.965,43.6452939688562
1,54.13307544113623,45.23,62.756,3.23775,1.9595,47.2628567071213
1,58.816049439269946,50.5,62.548,3.39375,0.26175,51.9627540886772
1,57.17078448534942,48.93,61.565,3.66375,0.0005,51.9951227970438
1,50.84592946784216,43.81,58.56,3.82075,0.0,45.8800936674736
1,45.80434761703014,38.49,54.986,3.90575,0.0,44.430828042402
1,44.22376059454399,36.8,51.30325,4.1,0.0,43.5897791303172
1,40.265783141199655,39.3055828135442,47.9285,4.04525,0.0,41.2611197665855
1,37.11218875286391,37.4079490156242,45.531,4.45025,0.0,41.0982965811966
1,35.640562235273684,35.5081274053786,44.483,4.60775,0.0,40.6409847464022
1,34.48526672147719,34.9037494691142,44.399,4.4285,0.0,39.9572121345714
1,34.94367048934411,37.0279992625951,44.6355,4.40325,0.0,40.0424032856386
1,36.16251963430892,39.2315124054424,44.81975,4.691,0.0,41.0139871018689
1,39.11573369294901,51.1982738661592,45.72975,5.01075,0.02625,42.0044308176101
1,40.01637726659464,61.5211301001641,48.5645,5.50075,1.23925,44.2964555320648
1,40.37644917034788,62.0950018103611,52.9435,5.068,4.92725,43.6629177583232
1,40.57826461963002,62.4471166634541,55.5685,3.49775,9.964,49.4624195542429
1,36.95177329148095,56.2231410709287,56.09375,2.926,15.874,52.0455093464715
1,33.52523561137152,44.01,55.46675,3.051,20.861,48.3313782398795
1,29.3740003713308,41.18,54.8085,4.0045,23.49,40.8562641247169
1,23.29581533445989,40.08,53.4905,5.7985,24.29225,38.352195821727
1,19.25504327635846,38.64,52.214,7.28725,22.9195,37.6408555622266
1,21.350787017153056,38.34,51.42475,7.90025,19.60325,38.259271207028
1,23.897434237049435,38.64,50.153,8.66475,15.2705,37.218476450593
1,30.168865971242816,40.96,50.2305,9.41425,9.9505,40.422767637178
1,38.57361268242603,44.35,51.40975,9.414,4.154,46.6079247446084
1,43.5615614892593,47.23,51.617,10.207,0.60725,48.0741263178095
1,40.80702586713323,46.94,52.164,13.27225,0.00125,46.7262120276265
1,35.90875199859074,41.99,51.079,16.1035,0.0,42.4620448358687
1,33.93771521588724,41.33,49.03775,17.1095,0.0,40.101602322157
1,30.492359446767644,40.33,45.25,16.3625,0.0,38.2194024156442
1,31.92878144013264,41.2611197665855,41.82275,14.18875,0.0,38.6648687771414
1,28.148992176641357,41.0982965811966,39.75675,12.217,0.0,38.0873159229752
1,26.67113750900267,40.6409847464022,38.6165,10.6105,0.0,37.0090689285714
1,25.91518918859557,39.9572121345714,38.35125,9.22725,0.0,35.2946964647928
1,26.863818752158316,40.0424032856386,38.766,8.27,0.0,35.9350157661647
1,27.51323679633892,41.0139871018689,38.984,7.537,0.0,35.0644340948328
1,28.25738859852297,42.0044308176101,39.07325,7.334,0.04175,39.3198894622737
1,28.003162018613544,44.2964555320648,40.85075,7.169,1.8675,37.7016296188958
1,29.363426176002218,43.6629177583232,45.2245,5.869,7.20825,37.1882504749451
1,30.14581756721239,49.4624195542429,47.608,3.4525,13.757,36.1585736511161
1,26.9470773139818,52.0455093464715,48.98125,2.8445,19.473,35.1996580070141
1,25.437387643883422,40.91,50.8035,4.492,23.4455,32.1091919713755
1,24.149679789585317,34.56,50.69025,6.2925,25.294,29.3270770787045
1,19.608586188296552,33.66,48.4975,6.7205,25.18025,24.1949464599948
1,16.94700723083871,31.03,47.06225,6.20525,23.3075,20.621200872993
1,18.417737260198997,31.02,46.394,5.7235,19.58,23.8640694143167
1,21.999094249578047,31.04,46.0105,5.52875,14.6675,26.1158538065644
1,28.947900299492733,32.41,46.97325,5.40075,8.9475,34.8699656577291
1,38.93529050665735,41.28,48.75425,5.18625,3.6455,46.3337633101212
1,43.85836122991264,42.91,50.261,5.22,0.58,47.947516373264
1,44.26770487319986,41.88,51.48975,6.8975,0.00225,48.3697427210164
1,40.87357530196495,39.99,50.2125,8.72125,0.0,45.1393070476081
1,40.74385589350592,39.21,49.34,9.33325,0.0,44.2937273175972
1,37.97431806985823,36.22,46.32075,9.1115,0.0,42.9253864767228
1,39.99673594444027,38.6648687771414,43.145,8.3645,0.0,46.2210745211653
1,36.49620994659374,38.0873159229752,41.87325,7.27575,0.0,42.0478240939309
1,35.58780647642882,37.0090689285714,41.37,5.90375,0.0,40.1334744807599
1,35.21534082423027,35.2946964647928,41.9655,4.7835,0.0,40.3953937400588
1,36.62973178759155,35.9350157661647,44.044,4.31575,0.0,41.6282511840028
1,40.047411874695264,35.0644340948328,48.584,4.66075,0.0,43.8029053170474
1,51.43169583749534,39.3198894622737,57.12175,5.3745,0.04175,56.3221942904849
1,57.1976427704342,37.7016296188958,62.45925,6.04175,1.33525,58.9511756494765
1,56.034767388334615,37.1882504749451,65.2885,6.58575,4.93625,60.1232072836752
1,52.5430670164706,36.1585736511161,65.64225,6.33875,9.6435,55.5545073175166
1,48.71619154018915,35.1996580070141,66.49775,6.29775,14.3255,49.498541578297
1,46.30690476449338,34.99,66.94625,7.081,17.7445,46.1812822913416
1,42.51072998368309,34.68,66.799,7.85125,19.61125,42.8952157839003
1,40.60304275767777,31.5,66.43775,8.50775,19.97075,39.0317171232633
1,39.16294121744251,28.03,65.50425,8.772,18.61475,38.4213841731939
1,38.26007958896325,28.92,64.5845,9.21025,15.956,39.322879229218
1,37.20429130934357,31.4,62.7985,9.974,12.043,42.320698298754
1,38.77488142809674,34.87,61.93375,11.16,7.558,44.5850454779981
1,43.75409392099503,42.9,62.395,12.29625,3.2345,47.7279666622087
1,45.46126036623957,46.65,62.711,13.28175,0.55825,50.3382645378151
1,45.5854304090316,49.65,62.591,14.7345,0.0025,49.501067194639
1,41.599301405105685,46.27,60.17625,15.869,0.0,44.0520663660904
1,38.42613648717632,45.55,56.1995,15.05175,0.0,41.9519276797447
1,34.56179288326197,44.01,51.335,14.29625,0.0,40.8515058515245
1,35.72342269568376,46.2210745211653,48.958,13.52425,0.0,38.4706426905268
1,33.16516194932894,42.0478240939309,46.923,12.6125,0.0,38.0518996842795
1,31.7182410426891,40.1334744807599,46.074,11.90925,0.0,36.8584844118118
1,31.32481852527378,40.3953937400588,46.50825,11.43825,0.0,36.0032649894714
1,32.424039151254235,41.6282511840028,48.03125,11.36725,0.0,36.9561116655428
1,36.35789046158092,43.8029053170474,51.79475,11.36825,0.0,40.4782849619005
1,46.141916759189705,56.3221942904849,59.59725,11.66075,0.0445,47.8245941544709
1,51.11351791072512,58.9511756494765,64.3335,10.50025,1.3055,52.6398861153413
1,51.73555108437668,60.1232072836752,66.9985,9.1095,4.957,53.6927864936597
1,49.49345908760967,55.5545073175166,67.60125,8.7255,9.29025,51.3512359264422
1,45.17844368294348,49.498541578297,68.51575,8.95275,13.62875,46.9506967537609
1,42.00168224205647,44.4,68.93275,9.03125,16.99925,44.0936949265133
1,39.69571116647975,42.82,68.42925,9.5665,19.41425,39.9914737473148
1,38.27802621161891,41.85,67.887,10.056,20.075,37.2956235595391
1,37.11005831622231,40.42,66.6825,10.30425,19.09525,36.0246712447496
1,36.82373893451513,40.17,65.34175,10.4655,16.57875,36.4585316000905
1,36.638022658947534,39.73,64.29975,11.16975,12.68875,36.7963633561644
1,39.85991389870138,42.84,64.15125,12.58025,7.89575,40.2372227150056
1,43.78784301619782,45.05,64.22575,13.81325,3.33625,43.0320049706564
1,47.50142854783058,48.46,64.57825,14.4335,0.59725,47.5408277012792
1,47.46254899601859,46.58,64.13925,15.91975,0.0045,47.8452883729854
1,42.53188684605925,43.42,60.996,17.33675,0.0,41.7546728971963
1,39.758611720941886,41.94,57.21725,17.04725,0.0,39.2321558020016
1,35.75058349189061,37.44,52.57075,15.9595,0.0,38.6127587188612
1,36.16652442074013,38.4706426905268,49.58575,14.344,0.0,37.211413323685
1,33.96269193079905,38.0518996842795,47.86175,12.84175,0.0,36.5173635022135
1,32.90270450742403,36.8584844118118,46.8815,12.504,0.0,37.0300932895155
1,32.621235296196545,36.0032649894714,47.82825,11.868,0.0,35.4072990417887
1,33.66265898880155,36.9561116655428,49.4055,11.83475,0.0,35.5286557456035
1,37.88332596978693,40.4782849619005,53.087,12.36725,0.0,36.389130901928
1,48.63624243313507,47.8245941544709,60.03075,13.352,0.05875,44.1584555156464
1,53.9420300188785,52.6398861153413,64.55325,12.82775,1.621,49.4247127558364
1,53.84210250838959,53.6927864936597,67.08675,10.5545,5.724,48.7987785198495
1,52.24744615258914,51.3512359264422,67.17725,9.51325,10.72675,46.6188947963049
1,46.96517731933614,46.9506967537609,68.32725,10.7885,15.4405,43.4976510993813
1,44.5792519587075,44.79,69.087,11.0725,18.67175,40.1258076268239
1,42.83954902456296,42.76,68.589,10.4545,20.10475,36.396098775424
1,41.58507834039198,40.94,67.70375,9.6315,20.37,36.5440199430199
1,41.50129383271053,39.59,66.713,9.74075,19.27325,36.4907387143341
1,42.33844295564214,37.38,65.47425,9.95775,16.62475,37.5509569477435
1,42.85770301370267,37.39,64.04025,10.7765,12.85525,37.5109671388741
1,44.70413475173463,40.71,63.72675,12.40175,8.28,41.1088835321929
1,46.29879171011924,44.09,63.5125,13.70875,3.7485,44.9470759882765
1,50.16136020762395,47.01,63.50275,14.30625,0.753,46.6004913159964
1,48.655330793918445,45.94,62.95075,15.845,0.00825,46.1706669717773
1,43.32907420316162,42.76,60.5365,17.63775,0.0,43.5621927074386
1,39.79561535420183,42.01,57.116,17.95275,0.0,40.8236297511043
1,36.55727195625406,39.07,53.24825,17.11025,0.0,36.609831045664
1,36.652126306533575,37.211413323685,49.9475,15.8985,0.0,33.5559991340117
1,34.83478519296228,36.5173635022135,48.42225,14.47,0.0,33.4315032790592
1,34.259654789997334,37.0300932895155,47.4605,12.89525,0.0,33.6438604892257
1,34.23591652982376,35.4072990417887,47.9325,11.85675,0.0,33.8717112976469
1,35.56802530624173,35.5286557456035,49.57525,10.98125,0.0,35.084522701898
1,39.811406160639926,36.389130901928,52.52775,10.50075,0.0,38.6587125573938
1,50.64332567136314,44.1584555156464,59.54,10.31225,0.07125,52.0613517292547
1,56.65334917941972,49.4247127558364,64.43075,9.5905,1.893,58.0048641225406
1,57.37901759846535,48.7987785198495,66.44425,6.9145,6.63275,58.2565478727765
1,53.610446103159525,46.6188947963049,65.9405,6.05725,12.472,52.4411676274945
1,49.67529185643997,43.4976510993813,67.1925,7.764,17.57725,49.0825606437927
1,46.62715734825634,44.44,69.3545,8.7275,19.48775,45.5011567764032
1,43.92010238667764,41.16,68.26575,8.21925,18.93125,43.7294659955051
1,42.9939323174364,39.98,66.95375,7.64875,18.361,43.5704633451771
1,42.73513544624153,38.22,65.28525,7.6635,17.294,43.1694544480889
1,43.27409288855777,37.6,64.7815,8.16125,14.76375,42.3169878397465
1,43.92574123500591,38.12,63.4405,9.0075,11.27775,41.0232785810681
1,46.776067387393645,42.6,63.37425,9.53825,7.373,45.0111127293323
1,50.06903192414154,46.5,63.26675,9.60825,3.38675,48.1314971603574
1,54.34992057263198,47.2,63.18075,9.65025,0.68,50.9417319172567
1,53.70584455414927,46.97,62.99075,9.82775,0.0055,49.1658784392196
1,49.89045873205227,44.56,60.5985,10.35925,0.0,45.1169992000533
1,45.8104613953997,42.6,57.1695,10.067,0.0,45.097890511705
1,43.6732994426918,39.23,52.7245,9.5845,0.0,41.9084653781415
1,41.80717323495489,33.5559991340117,49.766,9.2665,0.0,43.5059041329673
1,40.07073203395904,33.4315032790592,48.40025,8.707,0.0,43.4319793143161
1,39.31366720832721,33.6438604892257,47.71575,8.44125,0.0,41.3584720092477
1,38.91617150413445,33.8717112976469,48.199,8.28075,0.0,40.2104686275906
1,39.9179617028568,35.084522701898,49.646,8.40925,0.0,39.0565144837074
1,43.56164412382004,38.6587125573938,52.66925,8.47675,0.0,43.5147806662566
1,53.71010937307622,52.0613517292547,59.37425,8.54725,0.07025,52.4529540380509
1,59.14776439881994,58.0048641225406,64.428,8.287,1.46225,61.4698291314849
1,59.722466974711175,58.2565478727765,67.44225,7.758,4.84375,65.4326490159989
1,56.93706657880452,52.4411676274945,67.44925,8.36875,9.1815,63.5219771345946
1,52.86089001944981,49.0825606437927,68.33475,9.28875,12.8345,53.5045740171394
1,50.90849781602839,45.98,68.763,8.982,14.887,48.9881300596136
1,49.38010518330025,43.95,67.4115,8.0995,15.9885,46.9176069088887
1,48.60189457341886,39.86,66.18,7.8135,15.3165,45.1541517498981
1,47.6367410018328,38.9,64.907,8.23075,13.3225,43.3960377618333
1,46.69551807863144,39.28,63.7365,8.6255,10.744,43.004599826131
1,46.57722497347422,39.0,62.7775,8.73475,6.64925,43.1501936936278
1,48.57179954633249,43.92,62.36575,8.71275,4.29025,46.3596499067753
1,51.00207635975951,47.69,62.161,8.2955,1.99575,49.2067186000384
1,54.58219253464864,54.02,61.68025,7.652,0.432,51.3229202420739
1,53.98176574157536,52.99,60.99025,8.07775,0.00575,52.5242919577288
1,49.87506106749179,49.02,58.56775,8.0,0.0,48.7367343810919
1,47.04094833278752,47.2,55.66875,7.92,0.0,48.5632806470214
1,44.65719182954842,44.05,52.20625,7.82575,0.0,45.1473655295518
1,40.954814008676735,43.5059041329673,48.82825,7.64175,0.0,46.3333862330834
1,38.66091960541438,43.4319793143161,46.632,7.70375,0.0,45.5367422550535
1,37.3378920128504,41.3584720092477,45.3385,8.12575,0.0,44.2794047732849
1,36.268606264840905,40.2104686275906,45.2085,8.70125,0.0,42.6058371768744
1,36.30985845553949,39.0565144837074,45.1765,8.92725,0.0,41.3574000667811
1,37.38379608750185,43.5147806662566,45.42825,9.129,0.0,41.6151593439279
1,40.34380210609984,52.4529540380509,46.854,9.64675,0.0645,42.3757351676698
1,41.106691639899175,61.4698291314849,49.8735,9.41625,1.28325,43.5523601461017
1,43.21279726474248,65.4326490159989,53.54875,8.98125,4.695,45.8947391283707
1,45.23391293678908,63.5219771345946,56.5715,9.2725,9.174,44.9117449122323
1,42.74799978371815,53.5045740171394,57.654,9.98975,13.3175,39.1975991586987
1,41.214071772971685,46.99,57.612,11.0375,16.06575,36.04691649311
1,38.71720615335881,45.1,57.49825,11.591,16.5825,33.8827100780419
1,35.04030623712308,44.11,55.717,12.1165,15.464,31.5032048591612
1,31.669433309860885,42.11,53.5585,12.91975,14.05875,36.6310719397363
1,30.432049265270223,40.67,53.14025,13.3675,12.24625,34.5243126060032
1,29.882831758939236,38.57,52.74875,13.361,9.537,35.801338351129
1,32.62397578147469,41.73,53.2795,13.584,6.41675,39.7672853972364
1,38.27477678702243,46.43,54.8725,12.603,3.17075,45.5817619275293
1,42.05935676492066,48.43,54.89475,12.653,0.688,48.8544093197181
1,41.59045699230263,48.08,54.51825,13.3065,0.00975,47.7078611753116
1,38.56489318680274,45.36,52.85975,14.88325,0.0,47.8586578429397
1,37.557576638678455,45.27,51.1985,15.447,0.0,46.0692596082411
1,32.577961791215515,43.27,47.2855,15.54525,0.0,41.5926049232917
1,31.70433037106944,46.3333862330834,44.3435,14.9035,0.0,36.8544322998774
1,27.80786353172121,45.5367422550535,42.49075,14.827,0.0,36.5725181018491
1,26.0404864572694,44.2794047732849,41.297,13.7615,0.0,36.6558706366753
1,25.28880893237384,42.6058371768744,41.27,13.0905,0.0,37.7097173539862
1,26.08595146567805,41.3574000667811,41.595,12.77,0.0,38.3210599139358
1,26.712278261697097,41.6151593439279,41.4965,12.3185,0.0,38.4267245767401
1,27.21736320975203,42.3757351676698,41.16775,12.19575,0.05525,38.6755125255069
1,27.97525052037752,43.5523601461017,42.681,12.068,1.28425,39.291725045028
1,29.98126290857752,45.8947391283707,46.088,10.9425,4.508,42.229991929977
1,30.83815295645373,44.9117449122323,49.14075,10.542,8.74575,41.5596043027276
1,28.94690577796823,39.1975991586987,51.353,11.0175,12.92325,41.0989609875426
1,29.304074828279976,39.85,53.35625,11.957,15.6895,37.7354068994472
1,28.76360526706669,38.57,52.87225,12.9515,16.26025,34.278358961039
1,24.813950136378665,38.02,51.12225,13.802,15.0685,34.4225183275699
1,21.5498659970929,37.11,49.152,14.291,13.1665,32.7952385926406
1,21.43828439833169,36.42,48.19325,14.81225,10.9565,34.3205263551626
1,20.815127600979725,35.65,48.14025,14.8995,8.25975,37.3647949172429
1,24.63881171423784,37.83,49.3265,15.212,5.3595,39.8880362467455
1,33.64293464134234,43.03,50.939,14.39,2.5065,45.905761697572
1,37.9987925916668,46.09,51.623,14.0015,0.52825,47.5906958233482
1,39.35824968127389,46.28,52.149,14.10725,0.0065,49.7790251682877
1,36.414653070344826,43.1,51.5295,14.9425,0.0,48.3449978377953
1,36.61580230665902,40.24,50.9335,14.81325,0.0,47.9080578053922
1,31.955934789325884,35.08,47.5885,14.75575,0.0,48.1356202746757
1,33.5020410881282,36.8544322998774,44.95325,14.3705,0.0,42.4835229453847
1,29.86208847977372,36.5725181018491,43.756,13.979,0.0,40.6918246678464
1,28.112900103513155,36.6558706366753,42.9975,13.5705,0.0,40.9438307159831
1,27.48864270796076,37.7097173539862,43.21625,13.68275,0.0,41.8761317097642
1,28.79123986618588,38.3210599139358,45.172,13.504,0.0,41.7701822595327
1,32.94900568556078,38.4267245767401,49.51825,13.6145,0.0,43.5758714021056
1,44.27947889582971,38.6755125255069,57.303,13.63025,0.14825,53.4494524902861
1,49.68619587538521,39.291725045028,63.00675,12.89725,2.482,60.427836722947
1,48.336123074542286,42.229991929977,65.55925,11.489,7.84475,58.5778499698875
1,42.992325948494496,41.5596043027276,66.37825,9.70825,14.836,46.2447177106167
1,37.38327614828496,41.0989609875426,66.1515,8.61575,21.14825,43.5540795214749
1,33.500271493642884,36.4,66.4035,9.53975,25.879,43.3635688073394
1,28.996148251764765,34.89,65.42675,11.6695,28.834,37.12727478669
1,25.557226071221944,33.87,64.9775,13.75825,29.651,33.6581838049874
1,24.771724539277887,29.75,63.64975,14.29325,28.33025,31.490872810141
1,27.98322210503196,28.97,62.60225,14.53575,25.2345,33.2545141106043
1,29.45354272277821,31.26,61.03375,14.914,20.16075,34.5478232276374
1,34.33827468588458,35.04,61.07925,16.60925,13.329,39.9397067534365
1,38.77933716661761,41.87,61.79525,18.32675,6.1435,45.2474578718718
1,41.794941415687966,44.7,62.7725,18.98325,1.32125,49.6255049101769
1,41.24292822476512,46.74,62.5235,21.54775,0.0235,49.0657623596065
1,36.18007285293677,43.28,60.2575,25.27425,0.0,44.1648203462154
1,31.5075935370408,38.59,56.4845,26.6065,0.0,38.0053149730928
1,26.418083955274906,38.11,52.733,26.2085,0.0,32.4093992852502
1,31.27474607305944,42.4835229453847,49.227,24.65075,0.0,31.51951295119
1,28.361821068272327,40.6918246678464,47.8005,23.27175,0.0,31.7030832656255
1,26.805148010053035,40.9438307159831,47.353,21.86175,0.0,31.6582224916462
1,26.971444215788782,41.8761317097642,47.9835,20.4415,0.0,32.1150758407789
1,28.29302231280896,41.7701822595327,49.53775,19.45075,0.0,33.3491901800505
1,32.494207517487055,43.5758714021056,53.404,18.872,0.0,36.6287006343945
1,42.28514131659846,53.4494524902861,60.26525,18.9515,0.21025,48.9127297411452
1,46.63723152014437,60.427836722947,65.50575,17.073,3.21875,56.5150892195428
1,46.85904042857504,58.5778499698875,67.90575,14.086,9.661,53.4074437877565
1,42.3062950657786,46.2447177106167,68.17625,10.84025,17.0365,46.4626706955895
1,35.710956418561246,43.5540795214749,67.41475,9.998,23.0205,43.7495756153261
1,31.690417444051597,40.24,67.53,11.6745,26.96075,37.2914897067997
1,27.769239053948947,32.05,67.5325,14.5115,28.97325,34.7745623846863
1,26.263152716268387,30.43,66.37425,15.64675,28.71025,31.8831824089765
1,26.594614073313497,32.04,64.7975,15.51925,26.4655,32.7774538762019
1,30.50180676606633,35.67,63.79275,15.263,22.709,35.6917163236125
1,33.6935928195003,35.58,62.36875,15.3155,17.43375,36.6318706284372
1,39.32449155952018,40.96,62.66075,16.1745,11.0165,42.1180253164557
1,44.09789099793099,47.01,63.607,17.27925,4.81525,48.7719150971811
1,47.24284841464577,49.27,63.43275,17.781,0.986,53.0327577462879
1,45.52356794775567,48.56,63.348,20.56475,0.01625,51.5635090073468
1,40.10450949137441,45.7,61.3585,23.124,0.0,46.4149225708236
1,36.10250414568353,42.43,57.228,23.9395,0.0,40.3678702735254
1,30.45330466481542,34.97,52.65675,24.16175,0.0,36.6184865924056
1,33.22360312480266,31.51951295119,49.4095,23.06,0.0,36.2602318174698
1,31.235058660014097,31.7030832656255,47.45125,22.12625,0.0,35.6259353736734
1,29.830022208754755,31.6582224916462,47.09475,20.88975,0.0,35.3386250628126
1,29.851571241700828,32.1150758407789,47.15025,19.42725,0.0,36.3221179405979
1,31.009683660839336,33.3491901800505,48.69525,18.27225,0.0,36.3098661961824
1,35.18808472432878,36.6287006343945,52.58825,17.55325,0.0,41.4817448061193
1,44.49029581054729,48.9127297411452,59.488,17.20225,0.23875,50.7742307627533
1,49.39552598263121,56.5150892195428,64.68225,15.5365,2.812,53.8818084112973
1,50.073481675296144,53.4074437877565,67.25625,11.916,7.9855,55.0091432775264
1,45.93588844140825,46.4626706955895,67.519,9.34525,13.72575,49.9159749270136
1,40.51477462604091,43.7495756153261,68.5645,10.19725,18.5145,44.5568854865072
1,36.31900286103957,35.7,68.63775,13.33075,22.55375,41.5079323475795
1,31.879404575176224,35.15,67.18975,14.51375,25.1685,35.1237020209191
1,30.023773151409337,32.95,65.94175,14.305,25.92725,33.7067112370709
1,29.64025807987301,34.52,64.617,13.6955,25.156,34.5885863573481
1,32.58418908002568,37.02,63.07425,13.1705,22.5615,35.002220340147
1,34.700528713789886,39.28,61.612,13.5175,17.79325,35.7595733432845
1,40.857507784958905,44.5,61.2005,13.725,11.7275,40.9539901119674
1,46.13823695642502,49.74,61.3825,14.35425,5.544,48.2389835932753
1,48.726107001205214,52.95,62.09925,15.10575,1.30175,50.1846248760394
1,47.08092330756151,50.32,61.96175,18.51525,0.02725,48.8451073446328
1,42.16287614826936,47.94,60.2545,22.1645,0.0,42.9773876218416
1,38.273198639248726,43.9,56.3195,23.285,0.0,38.9435853864095
1,32.20013158534527,38.8,51.9845,23.15625,0.0,35.30384547681
1,33.3779282354383,36.2602318174698,48.5645,22.3725,0.0,33.8854622042405
1,31.001628252621565,35.6259353736734,46.622,21.5435,0.0,32.5018049544157
1,29.57752897041651,35.3386250628126,45.88425,20.70475,0.0,31.0380529456294
1,29.152003151354688,36.3221179405979,46.13675,19.78525,0.0,30.3183975616095
1,30.19049285992444,36.3098661961824,47.71425,19.0035,0.0,31.06873030652
1,33.866310234841855,41.4817448061193,51.344,18.449,0.0,35.128254481708
1,42.36798744097082,50.7742307627533,57.49525,18.34975,0.277,45.1635891173741
1,46.48269553267188,53.8818084112973,62.39,16.592,3.37975,46.9463981567295
1,46.29292434834946,55.0091432775264,65.342,12.42475,9.73375,46.9208274761005
1,41.32482901459264,49.9159749270136,65.67425,8.9945,17.08675,42.5643796818287
1,35.015422971521524,44.5568854865072,65.604,9.293,23.2185,40.9992984349703
1,28.891348488985734,39.72,64.994,12.16175,27.311,38.2984357560402
1,23.73849431945631,35.66,64.547,16.79475,29.51,34.7294583339956
1,18.862018760053388,34.09,64.7135,20.822,29.84925,25.7440150470412
1,17.517199683673557,36.12,63.07125,20.821,28.2925,17.5856998370302
1,21.52840344816453,35.05,61.6395,21.725,25.013,16.9844279002427
1,25.337398967267152,35.49,60.08,22.4885,19.97025,19.956900851877
1,32.51265654637755,38.73,59.51775,22.84325,13.2715,34.1517232464793
1,39.86541291099952,46.09,59.10575,22.61025,6.28725,39.5274725693782
1,45.37499145231504,49.49,59.5935,21.20375,1.5045,41.7198133350587
1,44.10246464042083,48.09,58.90675,22.479,0.04675,43.8075148626486
1,39.45493484735146,44.83,56.68125,25.4345,0.0,41.8222410316727
1,35.926495125339024,41.03,52.7155,26.376,0.0,39.1529075674606
1,30.391436159928386,37.29,48.07275,25.98725,0.0,33.8896567089996
1,34.208941148068966,33.8854622042405,44.2725,24.64,0.0,27.7459206435779
1,31.092685870059015,32.5018049544157,41.89025,23.2915,0.0,28.0659782091141
1,28.97559331049393,31.0380529456294,40.73025,21.65475,0.0,29.1078013849012
1,27.974308855167106,30.3183975616095,40.41,20.018,0.0,30.2917930504192
1,28.17316571576005,31.06873030652,40.16375,18.798,0.0,32.3366014996271
