X0,W*,Forecast Wind,FW-1h,FW+1h,Wind
1,1.969,16.4785,17.265,15.354,17.5545
1,1.997,15.354,16.4785,13.971,16.51575
1,2.1775,13.971,15.354,12.61975,15.386
1,2.5485,12.61975,13.971,11.67175,13.6445
1,3.46575,11.67175,12.61975,11.36875,11.8285
1,5.23525,11.36875,11.67175,11.46275,10.87475
1,7.79225,11.46275,11.36875,11.76075,11.14625
1,10.26,11.76075,11.46275,12.6555,12.388
1,14.10275,12.6555,11.76075,12.9695,13.87575
1,15.954,12.9695,12.6555,13.12725,14.86075
1,16.47475,13.12725,12.9695,13.0395,15.3355
1,16.5335,13.0395,13.12725,12.962,13.87275
1,16.85775,12.962,13.0395,12.5055,12.45475
1,17.68225,12.5055,12.962,11.5775,11.49925
1,18.32175,11.5775,12.5055,10.55225,10.23425
1,17.32525,10.55225,11.5775,9.82,8.3155
1,15.85475,9.82,10.55225,9.55225,7.139
1,16.433,9.55225,9.82,9.71375,6.4005
1,17.98375,9.71375,9.55225,9.96425,6.06825
1,17.39475,9.96425,9.71375,10.1965,6.0395
1,17.753,10.1965,9.96425,10.27725,7.0275
1,17.85925,10.27725,10.1965,10.0965,7.84075
1,17.70075,10.0965,10.27725,9.5625,8.0165
1,17.265,9.5625,10.0965,8.71875,7.56775
1,16.4785,8.71875,9.5625,7.707,6.9085
1,15.354,7.707,8.71875,6.60025,6.2885
1,13.971,6.60025,7.707,5.61675,5.45525
1,12.61975,5.61675,6.60025,4.9595,4.75025
1,11.67175,4.9595,5.61675,4.74425,4.1635
1,11.36875,4.74425,4.9595,4.742,4.277
1,11.46275,4.742,4.74425,4.844,4.3665
1,11.76075,4.844,4.742,4.86475,4.98425
1,13.87575,4.86475,4.844,5.2315,5.0895
1,14.86075,5.2315,4.86475,6.021,5.11525
1,15.3355,6.021,5.2315,6.866,5.62575
1,13.87275,6.866,6.021,7.904,6.45125
1,12.45475,7.904,6.866,8.85875,7.4195
1,11.49925,8.85875,7.904,9.17275,8.46175
1,10.23425,9.17275,8.85875,8.5705,9.15175
1,8.3155,8.5705,9.17275,7.87875,8.15175
1,7.139,7.87875,8.5705,8.381,7.08825
1,6.4005,8.381,7.87875,8.989,7.30025
1,6.06825,8.989,8.381,9.126,8.23125
1,9.96425,9.126,8.989,8.6855,8.29425
1,10.1965,8.6855,9.126,8.0335,8.2915
1,10.27725,8.0335,8.6855,7.30725,7.88075
1,10.0965,7.30725,8.0335,6.53825,6.93
1,9.5625,6.53825,7.30725,5.784,6.1155
1,8.71875,5.784,6.53825,4.8795,5.38725
1,7.707,4.8795,5.784,3.933,4.463
1,6.60025,3.933,4.8795,3.07525,3.85025
1,5.61675,3.07525,3.933,2.43625,3.0435
1,4.9595,2.43625,3.07525,2.34,2.39525
1,4.74425,2.34,2.43625,2.33,2.4
1,4.742,2.33,2.34,2.35675,2.3785
1,4.844,2.35675,2.33,2.3515,2.15125
1,5.0895,2.3515,2.35675,2.57,2.23
1,5.11525,2.57,2.3515,3.128,2.82425
1,5.62575,3.128,2.57,3.89525,3.55725
1,6.45125,3.89525,3.128,4.91675,4.66775
1,7.4195,4.91675,3.89525,5.7215,5.6725
1,8.46175,5.7215,4.91675,6.0535,6.82175
1,9.15175,6.0535,5.7215,5.62575,7.5735
1,8.15175,5.62575,6.0535,4.813,6.8045
1,7.08825,4.813,5.62575,4.576,4.8015
1,7.30025,4.576,4.813,4.8895,3.9505
1,8.23125,4.8895,4.576,5.4075,4.55425
1,9.126,5.4075,4.8895,6.069,5.63925
1,8.6855,6.069,5.4075,6.74075,6.82
1,8.0335,6.74075,6.069,7.2885,8.10575
1,7.30725,7.2885,6.74075,7.64475,9.199
1,6.53825,7.64475,7.2885,7.9065,9.5885
1,5.784,7.9065,7.64475,7.9405,9.593
1,4.8795,7.9405,7.9065,7.78575,9.15925
1,3.933,7.78575,7.9405,7.81725,8.39575
1,3.07525,7.81725,7.78575,9.30625,7.73325
1,2.43625,9.30625,7.81725,13.125,7.58625
1,2.34,13.125,9.30625,17.006,9.77325
1,2.33,17.006,13.125,18.8315,13.395
1,2.35675,18.8315,17.006,19.6155,17.98375
1,2.23,19.6155,18.8315,19.29975,19.62475
1,2.82425,19.29975,19.6155,18.2445,19.61075
1,3.55725,18.2445,19.29975,16.5675,18.2375
1,4.66775,16.5675,18.2445,15.2455,15.43375
1,5.6725,15.2455,16.5675,14.00575,13.40475
1,6.82175,14.00575,15.2455,11.96225,13.82025
1,7.5735,11.96225,14.00575,9.13025,12.616
1,6.8045,9.13025,11.96225,6.99575,9.7
1,4.8015,6.99575,9.13025,6.351,6.745
1,3.9505,6.351,6.99575,6.0515,5.34325
1,4.55425,6.0515,6.351,6.0435,4.7575
1,5.4075,6.0435,6.0515,6.53675,5.533
1,6.069,6.53675,6.0435,7.1085,7.2035
1,6.74075,7.1085,6.53675,7.252,8.624
1,7.2885,7.252,7.1085,6.985,10.01825
1,7.64475,6.985,7.252,6.904,9.84475
1,7.9065,6.904,6.985,6.66875,9.08275
1,7.9405,6.66875,6.904,6.11525,8.543
1,7.78575,6.11525,6.66875,5.82325,7.01725
1,7.81725,5.82325,6.11525,5.5695,8.22175
1,9.30625,5.5695,5.82325,5.0205,7.05525
1,13.125,5.0205,5.5695,4.67275,4.96375
1,17.006,4.67275,5.0205,4.2075,3.494
1,18.8315,4.2075,4.67275,3.63,3.15775
1,19.62475,3.63,4.2075,3.09825,2.601
1,19.61075,3.09825,3.63,2.86725,2.06775
1,18.2375,2.86725,3.09825,2.793,1.57275
1,15.43375,2.793,2.86725,2.888,1.7565
1,13.40475,2.888,2.793,2.9765,2.41375
1,13.82025,2.9765,2.888,2.94675,2.98375
1,12.616,2.94675,2.9765,2.70875,3.093
1,9.7,2.70875,2.94675,2.39025,2.5015
1,6.745,2.39025,2.70875,2.16975,1.856
1,5.34325,2.16975,2.39025,2.1475,1.51275
1,4.7575,2.1475,2.16975,2.1825,1.55125
1,6.0435,2.1825,2.1475,2.289,1.8975
1,6.53675,2.289,2.1825,2.45,2.04475
1,7.1085,2.45,2.289,2.707,2.51425
1,7.252,2.707,2.45,3.202,3.42675
1,6.985,3.202,2.707,4.03325,4.6275
1,6.904,4.03325,3.202,5.34675,6.0365
1,6.66875,5.34675,4.03325,7.25425,7.86225
1,6.11525,7.25425,5.34675,9.7005,9.88375
1,5.82325,9.7005,7.25425,12.64725,12.899
1,5.5695,12.64725,9.7005,16.7165,16.28925
1,5.0205,16.7165,12.64725,20.16175,20.433
1,4.67275,20.16175,16.7165,21.12675,23.19875
1,4.2075,21.12675,20.16175,22.14075,24.31225
1,2.601,22.14075,21.12675,20.98725,23.28575
1,2.06775,20.98725,22.14075,19.307,20.44
1,1.57275,19.307,20.98725,17.3065,17.569
1,1.7565,17.3065,19.307,15.7085,15.56575
1,2.41375,15.7085,17.3065,13.887,15.1315
1,2.98375,13.887,15.7085,11.00125,14.086
1,3.093,11.00125,13.887,7.2955,12.37925
1,2.5015,7.2955,11.00125,4.8435,9.667
1,1.856,4.8435,7.2955,3.97675,6.271
1,1.51275,3.97675,4.8435,3.78075,3.6935
1,1.55125,3.78075,3.97675,3.812,2.8365
1,2.1825,3.812,3.78075,3.77775,2.4315
1,2.289,3.77775,3.812,3.76925,2.377
1,2.45,3.76925,3.77775,3.82525,2.5075
1,2.707,3.82525,3.76925,3.87825,2.85975
1,3.202,3.87825,3.82525,4.28275,3.4505
1,4.03325,4.28275,3.87825,5.17875,3.98
1,5.34675,5.17875,4.28275,6.5505,4.87875
1,7.25425,6.5505,5.17875,8.37075,6.52825
1,9.7005,8.37075,6.5505,10.70425,8.3675
1,12.64725,10.70425,8.37075,13.46025,9.9545
1,16.7165,13.46025,10.70425,15.9265,13.45075
1,20.16175,15.9265,13.46025,17.276,17.93775
1,21.12675,17.276,15.9265,20.30975,22.71325
1,23.28575,20.30975,17.276,20.05875,24.5665
1,20.44,20.05875,20.30975,19.585,24.14025
1,17.569,19.585,20.05875,19.33375,24.4245
1,15.56575,19.33375,19.585,19.77225,23.83775
1,15.1315,19.77225,19.33375,19.295,22.61075
1,14.086,19.295,19.77225,17.13825,19.829
1,12.37925,17.13825,19.295,15.25825,15.41625
1,9.667,15.25825,17.13825,14.9725,12.43425
1,6.271,14.9725,15.25825,16.11575,11.35425
1,3.6935,16.11575,14.9725,17.902,11.50175
1,2.8365,17.902,16.11575,19.0355,13.4755
1,3.812,19.0355,17.902,19.9385,15.2085
1,3.77775,19.9385,19.0355,20.3165,17.315
1,3.76925,20.3165,19.9385,20.194,18.58275
1,3.82525,20.194,20.3165,20.0345,18.59825
1,3.87825,20.0345,20.194,19.234,18.5235
1,4.28275,19.234,20.0345,17.641,17.9535
1,5.17875,17.641,19.234,15.3295,15.49775
1,6.5505,15.3295,17.641,12.67275,12.7205
1,8.37075,12.67275,15.3295,9.92075,9.96425
1,10.70425,9.92075,12.67275,7.9,7.1995
1,13.46025,7.9,9.92075,6.43975,5.46275
1,15.9265,6.43975,7.9,5.50125,4.711
1,17.276,5.50125,6.43975,4.14775,3.866
1,24.5665,4.14775,5.50125,3.97925,3.40425
1,24.14025,3.97925,4.14775,4.03925,3.3865
1,24.4245,4.03925,3.97925,4.096,3.375
1,23.83775,4.096,4.03925,4.49,3.293
1,22.61075,4.49,4.096,4.898,3.23325
1,19.829,4.898,4.49,4.93825,3.63475
1,15.41625,4.93825,4.898,4.552,4.0125
1,12.43425,4.552,4.93825,4.3415,3.771
1,11.35425,4.3415,4.552,5.14,3.6815
1,11.50175,5.14,4.3415,6.314,4.798
1,13.4755,6.314,5.14,7.354,6.42175
1,19.0355,7.354,6.314,8.5015,7.37475
1,19.9385,8.5015,7.354,9.80525,8.14825
1,20.3165,9.80525,8.5015,11.14825,9.36725
1,20.194,11.14825,9.80525,12.403,10.70125
1,20.0345,12.403,11.14825,13.482,12.17925
1,19.234,13.482,12.403,14.65725,13.5015
1,17.641,14.65725,13.482,15.835,15.08775
1,15.3295,15.835,14.65725,17.1775,16.994
1,12.67275,17.1775,15.835,19.002,19.07975
1,9.92075,19.002,17.1775,21.49675,21.49875
1,7.9,21.49675,19.002,23.149,23.2405
1,6.43975,23.149,21.49675,23.80625,24.0225
1,5.50125,23.80625,23.149,24.718,24.3235
1,3.40425,24.718,23.80625,25.196,24.182
1,3.3865,25.196,24.718,25.62925,24.05025
1,3.375,25.62925,25.196,25.9735,23.75225
1,3.293,25.9735,25.62925,26.9135,24.19675
1,3.23325,26.9135,25.9735,27.9835,24.70675
1,3.63475,27.9835,26.9135,29.23225,25.77375
1,4.0125,29.23225,27.9835,30.347,27.28925
1,3.771,30.347,29.23225,31.383,28.16825
1,3.6815,31.383,30.347,31.9585,30.68175
1,4.798,31.9585,31.383,32.5625,32.11675
1,6.42175,32.5625,31.9585,32.60225,33.0245
1,7.354,32.60225,32.5625,32.867,31.93
1,8.5015,32.867,32.60225,32.799,28.37
1,9.80525,32.799,32.867,32.53375,24.86225
1,11.14825,32.53375,32.799,31.93325,21.41175
1,12.403,31.93325,32.53375,31.01425,22.2295
1,13.482,31.01425,31.93325,29.43175,24.2065
1,14.65725,29.43175,31.01425,26.62275,28.5665
1,15.835,26.62275,29.43175,23.08275,27.622
1,17.1775,23.08275,26.62275,20.29175,25.69225
1,19.002,20.29175,23.08275,18.91525,21.8105
1,21.49675,18.91525,20.29175,18.426,19.55575
1,23.149,18.426,18.91525,18.3315,19.27975
1,23.80625,18.3315,18.426,18.56275,20.00575
1,24.182,18.56275,18.3315,18.30075,19.96425
1,24.05025,18.30075,18.56275,17.59825,19.98225
1,23.75225,17.59825,18.30075,16.487,19.1405
1,24.19675,16.487,17.59825,15.417,17.827
1,24.70675,15.417,16.487,14.31525,16.96425
1,25.77375,14.31525,15.417,12.19525,15.815
1,27.28925,12.19525,14.31525,9.9155,13.26275
1,28.16825,9.9155,12.19525,8.374,9.7475
1,30.68175,8.374,9.9155,7.81525,7.79475
1,32.11675,7.81525,8.374,7.5145,6.98125
1,33.0245,7.5145,7.81525,7.0,6.73425
1,32.60225,7.0,7.5145,6.10575,6.3485
1,32.867,6.10575,7.0,5.0115,5.783
1,32.799,5.0115,6.10575,3.9145,4.6995
1,32.53375,3.9145,5.0115,3.02375,3.3315
1,31.93325,3.02375,3.9145,2.4235,2.519
1,31.01425,2.4235,3.02375,2.1955,2.19475
1,29.43175,2.1955,2.4235,2.4335,2.2515
1,26.62275,2.4335,2.1955,3.1135,2.5065
1,23.08275,3.1135,2.4335,4.41025,3.23175
1,20.29175,4.41025,3.1135,6.10275,4.326
1,18.91525,6.10275,4.41025,7.78275,5.78675
1,18.426,7.78275,6.10275,8.75175,7.29875
1,18.3315,8.75175,7.78275,10.29825,8.016
1,19.96425,10.29825,8.75175,10.41375,8.09325
1,19.98225,10.41375,10.29825,10.50375,7.898
1,19.1405,10.50375,10.41375,10.3205,7.7155
1,17.827,10.3205,10.50375,10.29775,7.87175
1,16.96425,10.29775,10.3205,10.113,8.268
1,15.815,10.113,10.29775,9.614,8.52625
1,13.26275,9.614,10.113,9.009,8.7765
1,9.7475,9.009,9.614,8.631,8.435
1,7.79475,8.631,9.009,8.52025,7.45775
1,6.98125,8.52025,8.631,8.6525,7.23075
1,6.73425,8.6525,8.52025,8.8795,7.249
1,7.0,8.8795,8.6525,9.23275,7.554
1,6.10575,9.23275,8.8795,9.522,8.26475
1,5.0115,9.522,9.23275,9.621,8.74075
1,3.9145,9.621,9.522,9.5865,8.727
1,3.02375,9.5865,9.621,9.54725,9.219
1,2.4235,9.54725,9.5865,9.828,10.2315
1,2.1955,9.828,9.54725,10.38,11.19975
1,2.4335,10.38,9.828,11.006,11.93975
1,3.1135,11.006,10.38,11.64375,12.31
1,4.41025,11.64375,11.006,11.903,12.888
1,6.10275,11.903,11.64375,12.05275,12.7295
1,7.78275,12.05275,11.903,12.061,11.80125
1,8.75175,12.061,12.05275,13.18,11.50575
1,8.09325,13.18,12.061,12.8465,11.65625
1,7.898,12.8465,13.18,12.413,11.005
1,7.7155,12.413,12.8465,11.524,10.46875
1,7.87175,11.524,12.413,10.787,9.95075
1,8.268,10.787,11.524,10.0935,9.43175
1,8.52625,10.0935,10.787,9.08975,9.39
1,8.7765,9.08975,10.0935,8.07125,8.40925
1,8.435,8.07125,9.08975,7.02475,7.2515
1,7.45775,7.02475,8.07125,6.09675,5.68525
1,7.23075,6.09675,7.02475,5.3095,4.45625
1,7.249,5.3095,6.09675,4.5345,3.7885
1,8.8795,4.5345,5.3095,3.98925,3.27875
1,9.23275,3.98925,4.5345,3.5705,2.91375
1,9.522,3.5705,3.98925,3.21,2.77975
1,9.621,3.21,3.5705,3.09,2.915
1,9.5865,3.09,3.21,3.21475,2.7965
1,9.54725,3.21475,3.09,3.41375,3.1535
1,9.828,3.41375,3.21475,3.63925,3.2965
1,10.38,3.63925,3.41375,3.9365,4.50575
1,11.006,3.9365,3.63925,4.3235,4.9745
1,11.64375,4.3235,3.9365,4.82325,4.817
1,11.903,4.82325,4.3235,5.23375,5.842
1,12.05275,5.23375,4.82325,5.29725,7.25325
1,12.061,5.29725,5.23375,6.44975,8.4645
1,11.65625,6.44975,5.29725,6.49325,8.8295
1,11.005,6.49325,6.44975,6.3675,8.7315
1,10.46875,6.3675,6.49325,5.99925,8.124
1,9.95075,5.99925,6.3675,5.822,7.104
1,9.43175,5.822,5.99925,5.8565,5.42475
1,9.39,5.8565,5.822,5.7515,5.2825
1,8.40925,5.7515,5.8565,5.38,4.78475
1,7.2515,5.38,5.7515,5.16525,4.197
1,5.68525,5.16525,5.38,5.132,4.29325
1,4.45625,5.132,5.16525,5.57675,5.47175
1,3.7885,5.57675,5.132,6.15625,6.57525
1,4.5345,6.15625,5.57675,6.70725,6.7735
1,3.98925,6.70725,6.15625,7.19475,7.96325
1,3.5705,7.19475,6.70725,7.47275,8.73375
1,3.21,7.47275,7.19475,7.65675,8.25425
1,3.09,7.65675,7.47275,8.28275,8.889
1,3.21475,8.28275,7.65675,8.87825,10.426
1,3.41375,8.87825,8.28275,8.91425,11.48475
1,3.63925,8.91425,8.87825,8.90075,11.6335
1,3.9365,8.90075,8.91425,8.82975,11.289
1,4.3235,8.82975,8.90075,9.2195,10.74075
1,4.82325,9.2195,8.82975,9.6145,9.28275
1,5.23375,9.6145,9.2195,9.71875,10.39925
1,5.29725,9.71875,9.6145,14.5055,11.789
1,8.8295,14.5055,9.71875,13.946,12.71325
1,8.7315,13.946,14.5055,13.256,13.042
1,8.124,13.256,13.946,12.34125,13.487
1,7.104,12.34125,13.256,11.753,13.317
1,5.42475,11.753,12.34125,11.3565,12.72675
1,5.2825,11.3565,11.753,10.9415,12.1945
1,4.78475,10.9415,11.3565,10.43475,11.17775
1,4.197,10.43475,10.9415,10.61875,9.294
1,4.29325,10.61875,10.43475,11.6835,8.88125
1,5.47175,11.6835,10.61875,12.88975,10.2995
1,6.57525,12.88975,11.6835,13.8365,12.57675
1,6.15625,13.8365,12.88975,14.37075,14.52375
1,6.70725,14.37075,13.8365,14.634,15.382
1,7.19475,14.634,14.37075,14.24875,15.04225
1,7.47275,14.24875,14.634,13.246,13.848
1,7.65675,13.246,14.24875,12.02,12.391
1,8.28275,12.02,13.246,10.59625,11.16275
1,8.87825,10.59625,12.02,8.85925,9.043
1,8.91425,8.85925,10.59625,7.1545,7.9015
1,8.90075,7.1545,8.85925,6.39675,6.956
1,8.82975,6.39675,7.1545,7.0605,5.58875
1,9.2195,7.0605,6.39675,8.5275,6.59325
1,9.6145,8.5275,7.0605,10.058,8.1575
1,9.71875,10.058,8.5275,10.67825,9.20725
1,12.71325,10.67825,10.058,11.07575,9.27625
1,13.042,11.07575,10.67825,11.16275,9.61825
1,13.487,11.16275,11.07575,10.69725,10.126
1,13.317,10.69725,11.16275,10.2575,9.636
1,12.72675,10.2575,10.69725,9.89225,9.4075
1,12.1945,9.89225,10.2575,9.23325,9.6775
1,11.17775,9.23325,9.89225,7.802,10.37725
1,9.294,7.802,9.23325,6.364,10.1155
1,8.88125,6.364,7.802,6.04625,7.4095
1,10.2995,6.04625,6.364,6.29525,6.37725
1,12.57675,6.29525,6.04625,6.6245,6.811
1,13.8365,6.6245,6.29525,6.77375,7.6935
1,14.37075,6.77375,6.6245,6.6015,8.03125
1,14.634,6.6015,6.77375,6.34925,7.87825
1,14.24875,6.34925,6.6015,6.20775,7.022
1,13.246,6.20775,6.34925,6.422,6.93125
1,12.02,6.422,6.20775,6.83275,6.34325
1,10.59625,6.83275,6.422,7.303,5.428
1,8.85925,7.303,6.83275,8.232,5.523
1,7.1545,8.232,7.303,9.5955,5.65325
1,6.39675,9.5955,8.232,11.0985,6.35075
1,7.0605,11.0985,9.5955,12.602,7.7645
1,8.5275,12.602,11.0985,13.43275,9.4095
1,10.058,13.43275,12.602,13.3305,10.96375
1,9.27625,13.3305,13.43275,13.5925,12.43025
1,9.61825,13.5925,13.3305,13.74,12.94
1,10.126,13.74,13.5925,13.72075,13.37725
1,9.636,13.72075,13.74,14.1495,13.2675
1,9.4075,14.1495,13.72075,14.54725,13.0685
1,9.6775,14.54725,14.1495,14.35975,14.53575
1,10.37725,14.35975,14.54725,14.02675,15.386
1,10.1155,14.02675,14.35975,13.914,15.41875
1,7.4095,13.914,14.02675,13.89,14.70125
1,6.37725,13.89,13.914,14.10075,14.802
1,6.811,14.10075,13.89,14.28475,15.19625
1,6.6245,14.28475,14.10075,14.4455,15.211
1,6.77375,14.4455,14.28475,15.075,14.9345
1,6.6015,15.075,14.4455,15.27125,15.14725
1,6.34925,15.27125,15.075,15.0275,15.35125
1,6.20775,15.0275,15.27125,15.03125,15.8695
1,6.422,15.03125,15.0275,14.5935,17.3935
1,6.83275,14.5935,15.03125,13.61475,17.15925
1,7.303,13.61475,14.5935,12.271,17.2965
1,8.232,12.271,13.61475,10.95975,16.66975
1,9.5955,10.95975,12.271,10.228,14.0135
1,11.0985,10.228,10.95975,9.76,11.919
1,12.602,9.76,10.228,9.31875,10.20075
1,13.43275,9.31875,9.76,10.194,9.18825
1,12.43025,10.194,9.31875,9.2845,8.08175
1,12.94,9.2845,10.194,8.5175,6.95825
1,13.37725,8.5175,9.2845,7.89275,6.35725
1,13.2675,7.89275,8.5175,7.64175,6.8735
1,13.0685,7.64175,7.89275,7.4015,7.356
1,14.53575,7.4015,7.64175,6.9545,7.639
1,15.386,6.9545,7.4015,6.3255,7.5885
1,15.41875,6.3255,6.9545,5.7375,6.57125
1,14.70125,5.7375,6.3255,5.464,5.59975
1,14.802,5.464,5.7375,5.294,5.07075
1,15.19625,5.294,5.464,5.28675,4.83175
1,14.28475,5.28675,5.294,5.30375,4.98075
1,14.4455,5.30375,5.28675,5.15725,4.95875
1,15.075,5.15725,5.30375,4.853,4.643
1,15.27125,4.853,5.15725,4.459,3.93575
1,15.0275,4.459,4.853,4.03075,3.54375
1,15.03125,4.03075,4.459,3.52275,3.36625
1,14.5935,3.52275,4.03075,2.90425,3.5325
1,13.61475,2.90425,3.52275,2.3795,2.7345
1,12.271,2.3795,2.90425,2.15775,2.15425
1,10.95975,2.15775,2.3795,2.21125,1.7645
1,10.228,2.21125,2.15775,2.4675,1.45575
1,9.76,2.4675,2.21125,2.7485,1.61375
1,9.31875,2.7485,2.4675,2.84225,2.0925
1,8.08175,2.84225,2.7485,3.3445,2.731
1,6.95825,3.3445,2.84225,3.77175,3.47675
1,6.35725,3.77175,3.3445,4.00925,3.7465
1,6.8735,4.00925,3.77175,4.1785,4.2385
1,7.356,4.1785,4.00925,4.151,4.816
1,7.639,4.151,4.1785,3.87875,5.06475
1,7.5885,3.87875,4.151,3.45275,5.09825
1,6.57125,3.45275,3.87875,3.0325,4.479
1,5.59975,3.0325,3.45275,2.767,3.665
1,5.07075,2.767,3.0325,2.586,3.421
1,4.83175,2.586,2.767,2.35975,3.00925
1,5.28675,2.35975,2.586,2.11425,2.50725
1,5.30375,2.11425,2.35975,1.89825,1.89825
1,5.15725,1.89825,2.11425,1.7155,1.38475
1,4.853,1.7155,1.89825,1.56825,1.1955
1,4.459,1.56825,1.7155,1.49275,1.228
1,4.03075,1.49275,1.56825,1.494,1.53425
1,3.52275,1.494,1.49275,1.6415,1.94475
1,2.90425,1.6415,1.494,1.9435,2.2285
1,2.3795,1.9435,1.6415,2.66475,2.44175
1,2.15775,2.66475,1.9435,4.09675,2.68125
1,2.21125,4.09675,2.66475,5.86375,3.858
1,2.4675,5.86375,4.09675,7.22575,5.8065
1,2.7485,7.22575,5.86375,9.053,7.67975
1,2.731,9.053,7.22575,9.56975,9.20725
1,3.47675,9.56975,9.053,9.54525,9.7805
1,3.7465,9.54525,9.56975,8.91975,9.54575
1,4.2385,8.91975,9.54525,8.54875,8.728
1,4.816,8.54875,8.91975,8.06225,7.63075
1,5.06475,8.06225,8.54875,7.15125,6.9615
1,5.09825,7.15125,8.06225,5.47075,5.87025
1,4.479,5.47075,7.15125,3.725,4.15625
1,3.665,3.725,5.47075,3.4375,2.2135
1,3.421,3.4375,3.725,3.5755,1.8605
1,3.00925,3.5755,3.4375,3.62075,2.46575
1,2.35975,3.62075,3.5755,3.6645,3.411
1,2.11425,3.6645,3.62075,3.69775,3.9425
1,1.89825,3.69775,3.6645,3.49775,3.97475
1,1.7155,3.49775,3.69775,3.07175,3.579
1,1.56825,3.07175,3.49775,2.7505,3.182
1,1.49275,2.7505,3.07175,2.57825,2.9685
1,1.494,2.57825,2.7505,2.62225,2.94875
1,1.6415,2.62225,2.57825,2.974,2.85125
1,1.9435,2.974,2.62225,3.9635,2.957
1,2.66475,3.9635,2.974,5.68275,3.54175
1,4.09675,5.68275,3.9635,7.39125,4.766
1,5.86375,7.39125,5.68275,8.41575,6.39325
1,7.22575,8.41575,7.39125,7.528,7.33925
1,9.20725,7.528,8.41575,7.60275,7.3405
1,9.7805,7.60275,7.528,7.57775,7.08525
1,9.54575,7.57775,7.60275,7.31225,7.0085
1,8.728,7.31225,7.57775,7.31,6.718
1,7.63075,7.31,7.31225,7.1935,6.2595
1,6.9615,7.1935,7.31,6.50525,6.76
1,5.87025,6.50525,7.1935,5.0135,6.7835
1,4.15625,5.0135,6.50525,3.8285,6.1575
1,2.2135,3.8285,5.0135,3.39475,4.6565
1,1.8605,3.39475,3.8285,3.22325,4.16
1,2.46575,3.22325,3.39475,3.4155,4.643
1,3.62075,3.4155,3.22325,3.849,5.75825
1,3.6645,3.849,3.4155,4.34,6.59025
1,3.69775,4.34,3.849,4.766,6.31375
1,3.49775,4.766,4.34,5.28175,6.032
1,3.07175,5.28175,4.766,6.14375,5.55175
1,2.7505,6.14375,5.28175,6.87975,5.484
1,2.57825,6.87975,6.14375,7.27325,6.16575
1,2.62225,7.27325,6.87975,7.85075,6.0305
1,2.974,7.85075,7.27325,8.35325,5.68125
1,3.9635,8.35325,7.85075,9.0795,6.0725
1,5.68275,9.0795,8.35325,10.27425,6.924
1,7.39125,10.27425,9.0795,10.98075,7.8745
1,8.41575,10.98075,10.27425,9.41525,7.64325
1,7.3405,9.41525,10.98075,9.554,7.67325
1,7.08525,9.554,9.41525,9.3985,8.65325
1,7.0085,9.3985,9.554,9.2445,9.295
1,6.718,9.2445,9.3985,9.2335,8.823
1,6.2595,9.2335,9.2445,8.62575,8.54625
1,6.76,8.62575,9.2335,7.503,7.6655
1,6.7835,7.503,8.62575,6.35275,8.077
1,6.1575,6.35275,7.503,5.738,7.82675
1,4.6565,5.738,6.35275,5.785,6.8355
1,4.16,5.785,5.738,5.5555,6.61
1,4.643,5.5555,5.785,5.52225,6.374
1,3.4155,5.52225,5.5555,5.7745,6.344
1,3.849,5.7745,5.52225,6.062,6.654
1,4.34,6.062,5.7745,6.10325,6.89825
1,4.766,6.10325,6.062,5.88125,6.86025
1,5.28175,5.88125,6.10325,5.662,6.383
1,6.14375,5.662,5.88125,5.2335,6.15725
1,6.87975,5.2335,5.662,4.5175,5.75425
1,7.27325,4.5175,5.2335,3.86075,5.129
1,7.85075,3.86075,4.5175,3.35575,3.97825
1,8.35325,3.35575,3.86075,3.04125,3.48375
1,9.0795,3.04125,3.35575,2.968,3.21625
1,10.27425,2.968,3.04125,3.013,2.7725
1,10.98075,3.013,2.968,3.08175,3.0755
1,7.67325,3.08175,3.013,3.2885,3.17575
1,8.65325,3.2885,3.08175,3.39,2.87575
1,9.295,3.39,3.2885,3.3655,2.505
1,8.823,3.3655,3.39,3.37525,2.64025
1,8.54625,3.37525,3.3655,3.34675,2.90675
1,7.6655,3.34675,3.37525,3.14875,3.50775
1,8.077,3.14875,3.34675,2.787,3.6115
1,7.82675,2.787,3.14875,2.5755,2.49625
1,6.8355,2.5755,2.787,2.95375,2.24175
1,6.61,2.95375,2.5755,3.5475,2.83825
1,6.374,3.5475,2.95375,4.1015,2.9515
1,5.52225,4.1015,3.5475,4.60125,3.49225
1,5.7745,4.60125,4.1015,5.16725,4.11975
1,6.062,5.16725,4.60125,5.64575,4.24925
1,6.10325,5.64575,5.16725,5.95475,4.30375
1,5.88125,5.95475,5.64575,6.2125,4.255
1,5.662,6.2125,5.95475,6.27075,4.16575
1,5.2335,6.27075,6.2125,6.0505,4.344
1,4.5175,6.0505,6.27075,5.753,4.47625
1,3.86075,5.753,6.0505,5.5725,4.39825
1,3.35575,5.5725,5.753,5.6005,4.456
1,3.04125,5.6005,5.5725,5.71375,5.05125
1,2.968,5.71375,5.6005,5.85275,5.7355
1,3.013,5.85275,5.71375,4.88125,6.0885
1,3.17575,4.88125,5.85275,4.8975,6.02125
1,2.87575,4.8975,4.88125,5.03725,5.87725
1,2.505,5.03725,4.8975,5.16775,5.98375
1,2.64025,5.16775,5.03725,5.2705,5.82125
1,2.90675,5.2705,5.16775,5.241,6.17575
1,3.50775,5.241,5.2705,4.80925,6.676
