X0,D1,D2,D3,L*,L-2d,L-7d,Forecast Load,FW,FS,FL_avg,FL_max,FL_min,Load
1,0.0,1.0,0.0,63.3665,63.6225,41.2105,46.4035,4.1365,0.10325,47.75923958333333,55.987,39.7735,46.591
1,0.0,1.0,0.0,65.53,65.508,44.13975,49.45,4.21,1.12325,47.75923958333333,55.987,39.7735,50.03075
1,0.0,1.0,0.0,65.58475,65.94475,46.7715,52.5965,4.09525,3.4705,47.75923958333333,55.987,39.7735,53.10225
1,0.0,1.0,0.0,66.707,66.99925,49.00475,54.47125,4.06425,6.5085,47.75923958333333,55.987,39.7735,54.6685
1,0.0,1.0,0.0,67.50725,68.13275,50.60625,55.987,4.3005,9.48075,47.75923958333333,55.987,39.7735,55.6775
1,0.0,1.0,0.0,66.50825,67.7745,50.09,55.29925,4.73475,11.38975,47.75923958333333,55.987,39.7735,54.86625
1,0.0,1.0,0.0,65.16675,66.8615,48.0925,53.45675,5.14025,11.87975,47.75923958333333,55.987,39.7735,52.74725
1,0.0,1.0,0.0,63.29875,65.384,46.4015,51.2095,5.474,10.944,47.75923958333333,55.987,39.7735,50.95525
1,0.0,1.0,0.0,61.4305,64.41975,45.4475,50.0755,5.92675,8.813,47.75923958333333,55.987,39.7735,50.00925
1,0.0,1.0,0.0,60.26025,62.9615,44.834,49.105,6.55875,5.60525,47.75923958333333,55.987,39.7735,49.7275
1,0.0,1.0,0.0,60.053,62.944,45.966,49.83,7.2965,2.3245,47.75923958333333,55.987,39.7735,50.87875
1,0.0,1.0,0.0,60.5955,64.19375,47.506,51.0955,8.199,0.29125,47.75923958333333,55.987,39.7735,52.89625
1,0.0,1.0,0.0,62.49425,65.92025,50.1715,52.86525,9.2325,0.00175,47.75923958333333,55.987,39.7735,54.9875
1,0.0,1.0,0.0,59.2595,62.30025,48.5635,50.79625,9.993,0.0,47.75923958333333,55.987,39.7735,51.8435
1,0.0,1.0,0.0,54.95175,57.981,45.98025,47.69575,10.44875,0.0,47.75923958333333,55.987,39.7735,49.10675
1,0.0,1.0,0.0,51.0035,53.909,44.2085,45.4225,10.712,0.0,47.75923958333333,55.987,39.7735,47.453
1,0.0,1.0,0.0,46.68375,49.012,41.1305,42.05875,10.6325,0.0,47.75923958333333,55.987,39.7735,44.31525
1,0.0,0.0,1.0,44.59025,45.4665,38.25725,38.9105,11.2925,0.0,44.13259374999999,51.82475,35.7535,40.70225
1,0.0,0.0,1.0,42.47725,43.824,36.23375,37.0585,10.97075,0.0,44.13259374999999,51.82475,35.7535,38.558
1,0.0,0.0,1.0,41.14175,42.85125,35.11125,36.015,10.574,0.0,44.13259374999999,51.82475,35.7535,37.39325
1,0.0,0.0,1.0,41.07725,43.285,34.90075,35.7535,10.3225,0.0,44.13259374999999,51.82475,35.7535,37.15875
1,0.0,0.0,1.0,41.42775,44.6335,35.276,36.046,10.18825,0.0,44.13259374999999,51.82475,35.7535,37.654
1,0.0,0.0,1.0,41.9225,48.39525,35.77925,36.424,10.287,0.0,44.13259374999999,51.82475,35.7535,37.8375
1,0.0,0.0,1.0,43.8705,56.89025,36.66025,37.22875,10.56375,0.0005,44.13259374999999,51.82475,35.7535,38.01275
1,0.0,0.0,1.0,46.591,63.3665,38.43175,39.6435,10.77375,0.16425,44.13259374999999,51.82475,35.7535,39.83625
1,0.0,0.0,1.0,50.03075,65.53,42.03775,42.81375,10.65,2.314,44.13259374999999,51.82475,35.7535,43.078
1,0.0,0.0,1.0,53.10225,65.58475,45.498,46.29925,10.26,6.8615,44.13259374999999,51.82475,35.7535,46.06725
1,0.0,0.0,1.0,54.6685,66.707,48.155,48.6295,10.0525,11.85775,44.13259374999999,51.82475,35.7535,47.69975
1,0.0,0.0,1.0,55.987,67.438,50.6035,50.996,10.21675,16.033,44.13259374999999,51.82475,35.7535,50.09875
1,0.0,0.0,1.0,55.29925,66.34875,49.4005,50.56525,10.875,18.76525,44.13259374999999,51.82475,35.7535,49.5795
1,0.0,0.0,1.0,53.45675,64.8645,47.83275,48.655,11.62,19.45325,44.13259374999999,51.82475,35.7535,47.616
1,0.0,0.0,1.0,51.2095,62.98575,46.24275,46.84475,12.13325,18.265,44.13259374999999,51.82475,35.7535,45.7085
1,0.0,0.0,1.0,50.0755,61.53675,45.51125,45.775,12.132,14.9505,44.13259374999999,51.82475,35.7535,44.86075
1,0.0,0.0,1.0,49.105,60.329,45.4745,45.18125,11.853,9.55425,44.13259374999999,51.82475,35.7535,44.8715
1,0.0,0.0,1.0,49.83,60.41175,46.72825,46.5525,11.4745,3.8245,44.13259374999999,51.82475,35.7535,46.937
1,0.0,0.0,1.0,51.0955,61.8035,48.7375,48.77125,10.96475,0.44275,44.13259374999999,51.82475,35.7535,50.28525
1,0.0,0.0,1.0,52.86525,63.8175,51.51675,51.82475,10.83025,0.0015,44.13259374999999,51.82475,35.7535,53.41725
1,0.0,0.0,1.0,50.79625,59.94775,50.011,50.761,11.055,0.0,44.13259374999999,51.82475,35.7535,51.523
1,0.0,0.0,1.0,47.69575,55.606,47.66475,48.3465,11.20575,0.0,44.13259374999999,51.82475,35.7535,49.521
1,0.0,0.0,1.0,45.4225,52.33025,46.3485,46.789,11.136,0.0,44.13259374999999,51.82475,35.7535,48.63925
1,0.0,0.0,1.0,42.05875,48.16325,43.0435,43.29775,10.78725,0.0,44.13259374999999,51.82475,35.7535,45.016
1,1.0,0.0,0.0,40.70225,44.59025,40.225,40.39575,10.568,0.0,55.836072916666666,66.16525,38.2845,42.483
1,1.0,0.0,0.0,38.558,42.47725,38.77175,38.873,9.7635,0.0,55.836072916666666,66.16525,38.2845,40.896
1,1.0,0.0,0.0,37.39325,41.14175,38.39,38.2845,8.962,0.0,55.836072916666666,66.16525,38.2845,40.182
1,1.0,0.0,0.0,37.15875,41.07725,39.20025,38.87675,8.38375,0.0,55.836072916666666,66.16525,38.2845,40.96075
1,1.0,0.0,0.0,37.654,41.42775,40.6835,40.53025,8.048,0.0,55.836072916666666,66.16525,38.2845,42.59925
1,1.0,0.0,0.0,37.8375,41.9225,45.42925,45.037,7.9395,0.0,55.836072916666666,66.16525,38.2845,47.062
1,1.0,0.0,0.0,38.01275,43.8705,55.752,54.7155,8.08225,0.0005,55.836072916666666,66.16525,38.2845,56.33575
1,1.0,0.0,0.0,39.83625,46.591,61.9105,61.1265,8.16275,0.1975,55.836072916666666,66.16525,38.2845,63.058
1,1.0,0.0,0.0,43.078,50.03075,63.5435,63.385,7.6885,2.76125,55.836072916666666,66.16525,38.2845,65.25775
1,1.0,0.0,0.0,46.06725,53.10225,63.9505,64.03975,6.557,8.23575,55.836072916666666,66.16525,38.2845,65.851
1,1.0,0.0,0.0,47.69975,54.6685,65.16475,65.0475,5.6525,14.438,55.836072916666666,66.16525,38.2845,66.265
1,1.0,0.0,0.0,50.996,55.6775,66.01425,66.16525,5.53225,19.02675,55.836072916666666,66.16525,38.2845,67.3935
1,1.0,0.0,0.0,50.56525,54.86625,64.97475,65.41675,5.69175,21.438,55.836072916666666,66.16525,38.2845,66.82575
1,1.0,0.0,0.0,48.655,52.74725,64.369,64.94425,6.017,21.54225,55.836072916666666,66.16525,38.2845,65.808
1,1.0,0.0,0.0,46.84475,50.95525,63.47125,63.4005,6.218,19.237,55.836072916666666,66.16525,38.2845,64.1
1,1.0,0.0,0.0,45.775,50.00925,62.80025,62.32975,6.33175,14.87425,55.836072916666666,66.16525,38.2845,62.868
1,1.0,0.0,0.0,45.18125,49.7275,61.19075,60.4935,6.3925,9.03925,55.836072916666666,66.16525,38.2845,61.3665
1,1.0,0.0,0.0,46.5525,50.87875,60.99975,60.572,6.253,3.3455,55.836072916666666,66.16525,38.2845,61.608
1,1.0,0.0,0.0,48.77125,52.89625,61.858,61.74875,6.4455,0.33925,55.836072916666666,66.16525,38.2845,63.426
1,1.0,0.0,0.0,51.82475,54.9875,65.16925,64.5535,7.2435,0.0,55.836072916666666,66.16525,38.2845,66.35975
1,1.0,0.0,0.0,50.761,51.8435,61.61325,61.639,7.799,0.0,55.836072916666666,66.16525,38.2845,62.64575
1,1.0,0.0,0.0,48.3465,49.10675,57.65575,57.277,7.908,0.0,55.836072916666666,66.16525,38.2845,58.47275
1,1.0,0.0,0.0,46.789,47.453,53.3185,52.896,7.689,0.0,55.836072916666666,66.16525,38.2845,54.9835
1,1.0,0.0,0.0,43.29775,44.31525,48.6895,48.318,7.24625,0.0,55.836072916666666,66.16525,38.2845,50.50675
1,0.0,0.0,0.0,42.483,40.70225,45.8105,45.22125,7.3395,0.0,57.71267708333335,67.87375,42.415,47.08375
1,0.0,0.0,0.0,40.896,38.558,43.726,43.197,6.925,0.0,57.71267708333335,67.87375,42.415,45.23925
1,0.0,0.0,0.0,40.182,37.39325,43.158,42.415,6.51825,0.0,57.71267708333335,67.87375,42.415,44.355
1,0.0,0.0,0.0,40.96075,37.15875,43.2375,42.7295,6.31525,0.0,57.71267708333335,67.87375,42.415,44.8815
1,0.0,0.0,0.0,42.59925,37.654,44.57875,43.87,6.22975,0.0,57.71267708333335,67.87375,42.415,46.406
1,0.0,0.0,0.0,47.062,37.8375,48.95425,47.663,6.20275,0.0,57.71267708333335,67.87375,42.415,49.89275
1,0.0,0.0,0.0,56.33575,38.01275,58.21825,55.94625,6.221,0.0005,57.71267708333335,67.87375,42.415,58.222
1,0.0,0.0,0.0,63.058,39.83625,64.392,62.402,6.103,0.12,57.71267708333335,67.87375,42.415,64.6965
1,0.0,0.0,0.0,65.25775,43.078,66.60325,64.6045,5.664,1.96825,57.71267708333335,67.87375,42.415,66.903
1,0.0,0.0,0.0,65.851,46.06725,67.34225,65.18625,5.02525,5.75125,57.71267708333335,67.87375,42.415,67.15975
1,0.0,0.0,0.0,66.265,47.69975,68.60625,66.35,4.48975,9.4025,57.71267708333335,67.87375,42.415,68.57425
1,0.0,0.0,0.0,66.16525,50.09875,69.53975,67.87375,4.295,12.0085,57.71267708333335,67.87375,42.415,69.6785
1,0.0,0.0,0.0,65.41675,49.5795,69.05725,67.17725,4.176,13.10775,57.71267708333335,67.87375,42.415,68.76275
1,0.0,0.0,0.0,64.94425,47.616,68.3465,66.394,4.14925,12.48725,57.71267708333335,67.87375,42.415,67.75925
1,0.0,0.0,0.0,63.4005,45.7085,66.60175,64.6615,4.2655,10.30525,57.71267708333335,67.87375,42.415,66.3585
1,0.0,0.0,0.0,62.32975,44.86075,65.30275,63.39825,4.554,7.47375,57.71267708333335,67.87375,42.415,65.41825
1,0.0,0.0,0.0,60.4935,44.8715,63.98725,62.082,4.766,4.37125,57.71267708333335,67.87375,42.415,64.2825
1,0.0,0.0,0.0,60.572,46.937,64.016,62.1635,4.69675,1.555,57.71267708333335,67.87375,42.415,64.5115
1,0.0,0.0,0.0,61.74875,50.28525,65.26475,63.307,4.47725,0.14925,57.71267708333335,67.87375,42.415,66.41625
1,0.0,0.0,0.0,64.5535,53.41725,67.4165,65.681,4.303,0.0,57.71267708333335,67.87375,42.415,67.588
1,0.0,0.0,0.0,61.639,51.523,64.224,62.304,4.202,0.0,57.71267708333335,67.87375,42.415,63.38
1,0.0,0.0,0.0,57.277,49.521,58.90675,57.71475,4.13525,0.0,57.71267708333335,67.87375,42.415,59.3915
1,0.0,0.0,0.0,52.896,48.63925,53.894,53.58825,4.11975,0.0,57.71267708333335,67.87375,42.415,55.607
1,0.0,0.0,0.0,48.318,45.016,49.139,49.17425,4.0905,0.0,57.71267708333335,67.87375,42.415,51.24625
1,0.0,0.0,0.0,47.08375,42.483,45.83825,45.48175,3.88575,0.0,57.670020833333325,67.54325,42.4805,47.91025
1,0.0,0.0,0.0,45.23925,40.896,44.32725,43.526,3.78325,0.0,57.670020833333325,67.54325,42.4805,45.86875
1,0.0,0.0,0.0,44.355,40.182,43.373,42.4805,3.77075,0.0,57.670020833333325,67.54325,42.4805,45.171
1,0.0,0.0,0.0,44.8815,40.96075,43.594,42.791,3.9585,0.0,57.670020833333325,67.54325,42.4805,45.6075
1,0.0,0.0,0.0,46.406,42.59925,45.04275,44.167,4.26025,0.0,57.670020833333325,67.54325,42.4805,47.16625
1,0.0,0.0,0.0,49.89275,47.062,49.652,47.84575,4.6365,0.0,57.670020833333325,67.54325,42.4805,50.57725
1,0.0,0.0,0.0,58.222,56.33575,58.3405,56.42875,4.9265,0.0005,57.670020833333325,67.54325,42.4805,58.746
1,0.0,0.0,0.0,64.6965,63.058,64.30025,62.3925,5.15225,0.037,57.670020833333325,67.54325,42.4805,65.6885
1,0.0,0.0,0.0,66.903,65.25775,66.5815,64.3335,5.39175,0.54475,57.670020833333325,67.54325,42.4805,68.3585
1,0.0,0.0,0.0,67.15975,65.851,66.78825,64.765,5.6905,1.69175,57.670020833333325,67.54325,42.4805,68.74025
1,0.0,0.0,0.0,68.57425,66.265,67.7545,66.19325,6.1,3.184,57.670020833333325,67.54325,42.4805,69.834
1,0.0,0.0,0.0,67.87375,67.3935,68.994,67.54325,6.56125,4.519,57.670020833333325,67.54325,42.4805,70.6635
1,0.0,0.0,0.0,67.17725,66.82575,68.41725,67.084,6.98975,5.27625,57.670020833333325,67.54325,42.4805,70.1985
1,0.0,0.0,0.0,66.394,65.808,67.473,66.213,7.35375,5.38525,57.670020833333325,67.54325,42.4805,68.982
1,0.0,0.0,0.0,64.6615,64.1,66.1385,64.7185,7.5165,4.8515,57.670020833333325,67.54325,42.4805,68.128
1,0.0,0.0,0.0,63.39825,62.868,64.6765,63.3165,7.40975,3.76425,57.670020833333325,67.54325,42.4805,67.39675
1,0.0,0.0,0.0,62.082,61.3665,62.95325,61.83825,7.23975,2.2205,57.670020833333325,67.54325,42.4805,65.8625
1,0.0,0.0,0.0,62.1635,61.608,62.94175,61.85975,7.13125,0.78175,57.670020833333325,67.54325,42.4805,65.612
1,0.0,0.0,0.0,63.307,63.426,64.12225,63.4105,7.11575,0.07525,57.670020833333325,67.54325,42.4805,67.24825
1,0.0,0.0,0.0,65.681,66.35975,66.224,65.49425,7.0985,0.00025,57.670020833333325,67.54325,42.4805,67.8215
1,0.0,0.0,0.0,62.304,62.64575,62.63725,61.86075,7.052,0.0,57.670020833333325,67.54325,42.4805,63.767
1,0.0,0.0,0.0,57.71475,58.47275,58.48825,57.625,6.8625,0.0,57.670020833333325,67.54325,42.4805,59.624
1,0.0,0.0,0.0,53.58825,54.9835,53.90875,53.67975,6.66325,0.0,57.670020833333325,67.54325,42.4805,55.907
1,0.0,0.0,0.0,49.17425,50.50675,49.12275,49.032,6.44725,0.0,57.670020833333325,67.54325,42.4805,51.13675
1,0.0,0.0,0.0,47.91025,47.08375,45.5355,45.87075,4.9535,0.0,57.848875,67.036,42.832,47.53425
1,0.0,0.0,0.0,45.86875,45.23925,43.79325,43.88925,4.89925,0.0,57.848875,67.036,42.832,45.61125
1,0.0,0.0,0.0,45.171,44.355,42.86825,42.832,4.9035,0.0,57.848875,67.036,42.832,44.8415
1,0.0,0.0,0.0,45.6075,44.8815,43.16425,43.1115,5.1385,0.0,57.848875,67.036,42.832,45.0665
1,0.0,0.0,0.0,47.16625,46.406,44.8605,44.348,5.487,0.0,57.848875,67.036,42.832,46.555
1,0.0,0.0,0.0,50.57725,49.89275,48.65225,47.99475,5.98525,0.0,57.848875,67.036,42.832,50.2065
1,0.0,0.0,0.0,58.746,58.222,57.2115,56.48775,6.56875,0.0,57.848875,67.036,42.832,58.52225
1,0.0,0.0,0.0,65.6885,64.6965,63.6225,63.19225,7.13775,0.01025,57.848875,67.036,42.832,65.3725
1,0.0,0.0,0.0,68.3585,66.903,65.508,64.96775,7.645,0.182,57.848875,67.036,42.832,67.9325
1,0.0,0.0,0.0,68.74025,67.15975,65.94475,65.193,8.07,0.603,57.848875,67.036,42.832,68.65975
1,0.0,0.0,0.0,69.834,68.57425,66.99925,65.77225,8.42425,1.207,57.848875,67.036,42.832,69.9315
1,0.0,0.0,0.0,67.54325,69.6785,68.13275,67.036,8.81075,1.83025,57.848875,67.036,42.832,70.88575
1,0.0,0.0,0.0,67.084,68.76275,67.7745,66.8755,9.1935,2.29725,57.848875,67.036,42.832,70.2195
1,0.0,0.0,0.0,66.213,67.75925,66.8615,66.14725,9.65625,2.4245,57.848875,67.036,42.832,69.3285
1,0.0,0.0,0.0,64.7185,66.3585,65.384,65.0075,10.135,2.2415,57.848875,67.036,42.832,68.30425
1,0.0,0.0,0.0,63.3165,65.41825,64.41975,63.77825,10.507,1.74,57.848875,67.036,42.832,67.31625
1,0.0,0.0,0.0,61.83825,64.2825,62.9615,62.4465,10.7205,0.99425,57.848875,67.036,42.832,65.80975
1,0.0,0.0,0.0,61.85975,64.5115,62.944,62.285,10.5665,0.32725,57.848875,67.036,42.832,66.26375
1,0.0,0.0,0.0,63.4105,66.41625,64.19375,63.9,10.113,0.028,57.848875,67.036,42.832,67.831
1,0.0,0.0,0.0,65.49425,67.588,65.92025,65.59875,9.5445,0.0,57.848875,67.036,42.832,68.06875
1,0.0,0.0,0.0,61.86075,63.38,62.30025,61.92325,8.87625,0.0,57.848875,67.036,42.832,64.11025
1,0.0,0.0,0.0,57.625,59.3915,57.981,57.36075,8.20375,0.0,57.848875,67.036,42.832,59.95
1,0.0,0.0,0.0,53.67975,55.607,53.909,53.39,7.54475,0.0,57.848875,67.036,42.832,56.05975
1,0.0,0.0,0.0,49.032,51.24625,49.012,48.965,6.876,0.0,57.848875,67.036,42.832,51.491
1,0.0,0.0,0.0,47.53425,47.91025,45.4665,45.716,5.90125,0.0,57.12338541666667,67.42275,42.61425,47.877
1,0.0,0.0,0.0,45.61125,45.86875,43.824,43.75575,5.67675,0.0,57.12338541666667,67.42275,42.61425,45.749
1,0.0,0.0,0.0,44.8415,45.171,42.85125,42.61425,5.3675,0.0,57.12338541666667,67.42275,42.61425,44.7195
1,0.0,0.0,0.0,45.0665,45.6075,43.285,42.9545,5.0795,0.0,57.12338541666667,67.42275,42.61425,45.0915
1,0.0,0.0,0.0,46.555,47.16625,44.6335,44.1415,4.74925,0.0,57.12338541666667,67.42275,42.61425,46.6255
1,0.0,0.0,0.0,50.2065,50.57725,48.39525,47.701,4.5055,0.0,57.12338541666667,67.42275,42.61425,50.26675
1,0.0,0.0,0.0,58.52225,58.746,56.89025,55.874,4.47425,0.0,57.12338541666667,67.42275,42.61425,58.25025
1,0.0,0.0,0.0,65.3725,65.6885,63.3665,62.83025,4.532,0.01225,57.12338541666667,67.42275,42.61425,65.181
1,0.0,0.0,0.0,67.9325,68.3585,65.53,65.219,4.54925,0.22025,57.12338541666667,67.42275,42.61425,67.79575
1,0.0,0.0,0.0,68.65975,68.74025,65.58475,65.55475,4.499,0.70025,57.12338541666667,67.42275,42.61425,68.509
1,0.0,0.0,0.0,69.9315,69.834,66.707,66.42075,4.41625,1.35825,57.12338541666667,67.42275,42.61425,69.755
1,0.0,0.0,0.0,67.036,70.6635,67.438,67.42275,4.323,2.03775,57.12338541666667,67.42275,42.61425,70.21575
1,0.0,0.0,0.0,66.8755,70.1985,66.34875,67.01225,4.168,2.5325,57.12338541666667,67.42275,42.61425,63.83475
1,0.0,0.0,0.0,66.14725,68.982,64.8645,65.662,3.95925,2.604,57.12338541666667,67.42275,42.61425,67.255
1,0.0,0.0,0.0,65.0075,68.128,62.98575,64.2655,3.81175,2.3585,57.12338541666667,67.42275,42.61425,65.65275
1,0.0,0.0,0.0,63.77825,67.39675,61.53675,62.711,3.6885,1.80975,57.12338541666667,67.42275,42.61425,64.4715
1,0.0,0.0,0.0,62.4465,65.8625,60.329,61.498,3.557,1.04425,57.12338541666667,67.42275,42.61425,63.4355
1,0.0,0.0,0.0,62.285,65.612,60.41175,61.17875,3.36275,0.353,57.12338541666667,67.42275,42.61425,64.00075
1,0.0,0.0,0.0,63.9,67.24825,61.8035,62.11325,3.1175,0.0325,57.12338541666667,67.42275,42.61425,65.651
1,0.0,0.0,0.0,65.59875,67.8215,63.8175,63.1735,2.9185,0.0,57.12338541666667,67.42275,42.61425,65.591
1,0.0,0.0,0.0,61.92325,63.767,59.94775,59.14275,2.76325,0.0,57.12338541666667,67.42275,42.61425,61.24675
1,0.0,0.0,0.0,57.36075,59.624,55.606,55.0845,2.53375,0.0,57.12338541666667,67.42275,42.61425,57.24175
1,0.0,0.0,0.0,53.39,55.907,52.33025,51.4755,2.26,0.0,57.12338541666667,67.42275,42.61425,54.0685
1,0.0,0.0,0.0,48.965,51.13675,48.16325,47.43975,2.0325,0.0,57.12338541666667,67.42275,42.61425,49.85975
1,0.0,1.0,0.0,47.877,47.53425,44.59025,45.69825,2.61625,0.0,49.04617708333333,55.93975,41.7195,46.401
1,0.0,1.0,0.0,45.749,45.61125,42.47725,43.3135,2.477,0.0,49.04617708333333,55.93975,41.7195,44.14825
1,0.0,1.0,0.0,44.7195,44.8415,41.14175,41.896,2.296,0.0,49.04617708333333,55.93975,41.7195,42.67425
1,0.0,1.0,0.0,45.0915,45.0665,41.07725,41.7195,2.15275,0.0,49.04617708333333,55.93975,41.7195,42.435
1,0.0,1.0,0.0,46.6255,46.555,41.42775,41.842,2.0635,0.0,49.04617708333333,55.93975,41.7195,42.71325
1,0.0,1.0,0.0,50.26675,50.2065,41.9225,42.55625,2.0575,0.0,49.04617708333333,55.93975,41.7195,43.05375
1,0.0,1.0,0.0,58.25025,58.52225,43.8705,44.2185,2.05625,0.0,49.04617708333333,55.93975,41.7195,44.50075
1,0.0,1.0,0.0,65.181,65.3725,46.591,47.30925,2.0445,0.04625,49.04617708333333,55.93975,41.7195,47.95225
1,0.0,1.0,0.0,67.79575,67.9325,50.03075,50.239,1.9455,0.76375,49.04617708333333,55.93975,41.7195,51.589
1,0.0,1.0,0.0,68.509,68.65975,53.10225,52.872,1.827,2.446,49.04617708333333,55.93975,41.7195,54.71225
1,0.0,1.0,0.0,69.755,69.9315,54.6685,54.38475,1.709,4.37625,49.04617708333333,55.93975,41.7195,56.611
1,0.0,1.0,0.0,67.42275,70.88575,55.6775,55.93975,1.57025,5.9945,49.04617708333333,55.93975,41.7195,57.57825
1,0.0,1.0,0.0,67.01225,70.2195,54.86625,55.11825,1.39975,6.8415,49.04617708333333,55.93975,41.7195,56.76775
1,0.0,1.0,0.0,65.662,69.3285,52.74725,53.485,1.24025,6.817,49.04617708333333,55.93975,41.7195,54.7105
1,0.0,1.0,0.0,64.2655,68.30425,50.95525,51.31575,1.1415,5.99,49.04617708333333,55.93975,41.7195,52.95075
1,0.0,1.0,0.0,62.711,67.31625,50.00925,50.76125,1.1195,4.6255,49.04617708333333,55.93975,41.7195,52.29275
1,0.0,1.0,0.0,61.498,65.80975,49.7275,50.054,1.17675,2.83025,49.04617708333333,55.93975,41.7195,52.01
1,0.0,1.0,0.0,61.17875,66.26375,50.87875,51.2165,1.326,1.00025,49.04617708333333,55.93975,41.7195,53.38425
1,0.0,1.0,0.0,62.11325,67.831,52.89625,53.4685,1.5225,0.09425,49.04617708333333,55.93975,41.7195,56.1785
1,0.0,1.0,0.0,63.1735,68.06875,54.9875,55.34175,1.71925,0.00025,49.04617708333333,55.93975,41.7195,56.12825
1,0.0,1.0,0.0,59.14275,64.11025,51.8435,53.10175,1.867,0.0,49.04617708333333,55.93975,41.7195,52.293
1,0.0,1.0,0.0,55.0845,59.95,49.10675,49.13225,1.911,0.0,49.04617708333333,55.93975,41.7195,49.48275
1,0.0,1.0,0.0,51.4755,56.05975,47.453,47.31975,1.926,0.0,49.04617708333333,55.93975,41.7195,48.1845
1,0.0,1.0,0.0,47.43975,51.491,44.31525,44.80475,1.90475,0.0,49.04617708333333,55.93975,41.7195,45.18075
1,0.0,0.0,1.0,46.401,47.877,40.70225,39.6345,1.7965,0.0,44.58460416666666,52.82375,36.34025,41.88675
1,0.0,0.0,1.0,44.14825,45.749,38.558,37.7375,1.79775,0.0,44.58460416666666,52.82375,36.34025,39.44275
1,0.0,0.0,1.0,42.67425,44.7195,37.39325,36.666,1.79925,0.0,44.58460416666666,52.82375,36.34025,38.22825
1,0.0,0.0,1.0,42.435,45.0915,37.15875,36.34025,1.963,0.0,44.58460416666666,52.82375,36.34025,38.02775
1,0.0,0.0,1.0,42.71325,46.6255,37.654,36.68775,2.131,0.0,44.58460416666666,52.82375,36.34025,38.42775
1,0.0,0.0,1.0,43.05375,50.26675,37.8375,36.855,2.12425,0.0,44.58460416666666,52.82375,36.34025,38.49325
1,0.0,0.0,1.0,44.50075,58.25025,38.01275,37.47425,2.059,0.0,44.58460416666666,52.82375,36.34025,38.46525
1,0.0,0.0,1.0,47.95225,65.181,39.83625,39.75875,1.9595,0.0345,44.58460416666666,52.82375,36.34025,40.302
1,0.0,0.0,1.0,51.589,67.79575,43.078,42.83025,1.86625,0.61975,44.58460416666666,52.82375,36.34025,43.26
1,0.0,0.0,1.0,54.71225,68.509,46.06725,46.03325,1.8725,2.1995,44.58460416666666,52.82375,36.34025,46.75275
1,0.0,0.0,1.0,56.611,69.755,47.69975,48.375,1.69875,4.04,44.58460416666666,52.82375,36.34025,49.44675
1,0.0,0.0,1.0,55.93975,70.21575,50.09875,51.06525,1.5935,5.6645,44.58460416666666,52.82375,36.34025,52.04
1,0.0,0.0,1.0,55.11825,63.83475,49.5795,50.73475,1.50975,6.71475,44.58460416666666,52.82375,36.34025,51.5575
1,0.0,0.0,1.0,53.485,67.255,47.616,48.6675,1.44075,6.7,44.58460416666666,52.82375,36.34025,49.3805
1,0.0,0.0,1.0,51.31575,65.65275,45.7085,47.128,1.37775,5.76825,44.58460416666666,52.82375,36.34025,47.87125
1,0.0,0.0,1.0,50.76125,64.4715,44.86075,46.449,1.29225,4.29475,44.58460416666666,52.82375,36.34025,47.41225
1,0.0,0.0,1.0,50.054,63.4355,44.8715,45.75525,1.26825,2.499,44.58460416666666,52.82375,36.34025,47.4295
1,0.0,0.0,1.0,51.2165,64.00075,46.937,47.3795,1.2745,0.8195,44.58460416666666,52.82375,36.34025,49.26575
1,0.0,0.0,1.0,53.4685,65.651,50.28525,49.922,1.36425,0.066,44.58460416666666,52.82375,36.34025,52.99225
1,0.0,0.0,1.0,55.34175,65.591,53.41725,52.82375,1.46075,0.0,44.58460416666666,52.82375,36.34025,53.89775
1,0.0,0.0,1.0,53.10175,61.24675,51.523,51.425,1.538,0.0,44.58460416666666,52.82375,36.34025,51.239
1,0.0,0.0,1.0,49.13225,57.24175,49.521,49.069,1.559,0.0,44.58460416666666,52.82375,36.34025,49.25525
1,0.0,0.0,1.0,47.31975,54.0685,48.63925,47.369,1.5575,0.0,44.58460416666666,52.82375,36.34025,48.7705
1,0.0,0.0,1.0,44.80475,49.85975,45.016,43.85,1.52925,0.0,44.58460416666666,52.82375,36.34025,45.68275
1,1.0,0.0,0.0,41.88675,46.401,42.483,41.0945,1.59625,0.0,55.91835416666666,66.46475,38.7975,42.6875
1,1.0,0.0,0.0,39.44275,44.14825,40.896,39.45525,1.548,0.0,55.91835416666666,66.46475,38.7975,40.853
1,1.0,0.0,0.0,38.22825,42.67425,40.182,38.7975,1.427,0.0,55.91835416666666,66.46475,38.7975,40.19675
1,1.0,0.0,0.0,38.02775,42.435,40.96075,39.31375,1.349,0.0,55.91835416666666,66.46475,38.7975,40.89425
1,1.0,0.0,0.0,38.42775,42.71325,42.59925,40.99425,1.3315,0.0,55.91835416666666,66.46475,38.7975,42.78175
1,1.0,0.0,0.0,38.49325,43.05375,47.062,45.301,1.3035,0.0,55.91835416666666,66.46475,38.7975,47.03125
1,1.0,0.0,0.0,38.46525,44.50075,56.33575,54.353,1.29625,0.0,55.91835416666666,66.46475,38.7975,56.25775
1,1.0,0.0,0.0,40.302,47.95225,63.058,60.88275,1.275,0.03675,55.91835416666666,66.46475,38.7975,63.77625
1,1.0,0.0,0.0,43.26,51.589,65.25775,63.47475,1.2105,0.7325,55.91835416666666,66.46475,38.7975,66.54475
