X0,DA-1d,DA-2d,DA-7d,DA_avg,DA_min,DA_max,DA_last,FL,FW,FS,DayAhead
1,49.56,39.91,55.0,40.48041666666668,23.45,56.56,30.99,249.201,6.157,0.0,58.04
1,41.52,32.18,44.95,40.48041666666668,23.45,56.56,30.99,231.924,6.166,0.0,43.98
1,36.36,30.05,39.96,40.48041666666668,23.45,56.56,30.99,215.636,5.919,0.0,40.99
1,30.99,27.56,30.43,40.48041666666668,23.45,56.56,30.99,196.048,5.42,0.0,35.06
1,32.2,28.07,31.37,47.14124999999999,27.95,72.7,35.06,181.866,4.489,0.0,33.12
1,28.72,25.19,30.98,47.14124999999999,27.95,72.7,35.06,175.296,4.195,0.0,32.02
1,28.08,24.08,29.93,47.14124999999999,27.95,72.7,35.06,171.405,4.101,0.0,30.26
1,27.95,23.45,30.15,47.14124999999999,27.95,72.7,35.06,173.14,4.271,0.0,28.22
1,28.42,23.66,30.82,47.14124999999999,27.95,72.7,35.06,178.534,4.362,0.0,30.47
1,34.76,26.26,32.3,47.14124999999999,27.95,72.7,35.06,193.581,4.545,0.0,32.09
1,46.49,34.3,44.68,47.14124999999999,27.95,72.7,35.06,227.561,4.551,0.0,46.62
1,55.7,47.68,54.92,47.14124999999999,27.95,72.7,35.06,253.466,4.915,0.243,55.48
1,59.84,50.03,60.0,47.14124999999999,27.95,72.7,35.06,262.12,5.294,3.772,61.04
1,61.14,49.84,46.96,47.14124999999999,27.95,72.7,35.06,262.339,4.816,12.091,61.0
1,59.13,49.02,37.92,47.14124999999999,27.95,72.7,35.06,266.828,4.163,22.705,55.09
1,56.0,48.97,32.01,47.14124999999999,27.95,72.7,35.06,269.752,4.123,32.46,52.93
1,52.46,47.51,30.07,47.14124999999999,27.95,72.7,35.06,265.395,4.571,38.988,50.85
1,51.05,47.07,28.65,47.14124999999999,27.95,72.7,35.06,259.458,4.715,40.246,47.8
1,50.78,45.94,28.91,47.14124999999999,27.95,72.7,35.06,251.943,4.733,36.356,46.8
1,50.22,45.95,29.6,47.14124999999999,27.95,72.7,35.06,246.147,4.821,28.467,45.17
1,50.0,44.2,32.02,47.14124999999999,27.95,72.7,35.06,241.316,5.805,18.353,44.48
1,51.69,45.74,44.68,47.14124999999999,27.95,72.7,35.06,241.647,7.363,7.41,46.66
1,55.99,49.58,48.1,47.14124999999999,27.95,72.7,35.06,247.214,9.905,0.654,49.56
1,72.7,56.56,55.0,47.14124999999999,27.95,72.7,35.06,255.27,13.121,0.0,55.44
1,58.04,49.56,49.03,47.14124999999999,27.95,72.7,35.06,239.791,15.846,0.0,49.99
1,43.98,41.52,39.8,47.14124999999999,27.95,72.7,35.06,222.424,16.872,0.0,40.07
1,40.99,36.36,33.5,47.14124999999999,27.95,72.7,35.06,209.321,17.432,0.0,36.47
1,35.06,30.99,30.13,47.14124999999999,27.95,72.7,35.06,192.653,17.371,0.0,32.43
1,33.12,32.2,26.75,44.33583333333333,28.22,61.04,32.43,178.361,17.395,0.0,32.46
1,32.02,28.72,26.26,44.33583333333333,28.22,61.04,32.43,169.909,17.965,0.0,28.53
1,30.26,28.08,26.39,44.33583333333333,28.22,61.04,32.43,164.567,18.107,0.0,32.21
1,28.22,27.95,26.04,44.33583333333333,28.22,61.04,32.43,164.309,18.001,0.0,30.35
1,30.47,28.42,24.77,44.33583333333333,28.22,61.04,32.43,165.711,18.736,0.0,29.95
1,32.09,34.76,25.49,44.33583333333333,28.22,61.04,32.43,167.69,18.658,0.0,31.01
1,46.62,46.49,24.03,44.33583333333333,28.22,61.04,32.43,175.482,19.722,0.0,32.88
1,55.48,55.7,26.14,44.33583333333333,28.22,61.04,32.43,186.364,19.729,0.252,36.0
1,61.04,59.84,28.06,44.33583333333333,28.22,61.04,32.43,200.123,20.476,4.731,42.9
1,61.0,61.14,26.4,44.33583333333333,28.22,61.04,32.43,212.409,18.811,15.134,43.97
1,55.09,59.13,24.67,44.33583333333333,28.22,61.04,32.43,218.674,18.185,28.075,42.92
1,52.93,56.0,24.63,44.33583333333333,28.22,61.04,32.43,222.71,22.199,39.65,39.13
1,50.85,52.46,23.53,44.33583333333333,28.22,61.04,32.43,219.465,26.238,46.051,29.42
1,47.8,51.05,20.24,44.33583333333333,28.22,61.04,32.43,210.989,27.72,46.823,27.31
1,46.8,50.78,21.94,44.33583333333333,28.22,61.04,32.43,203.821,27.955,43.405,28.03
1,45.17,50.22,23.52,44.33583333333333,28.22,61.04,32.43,200.037,30.232,35.446,28.94
1,44.48,50.0,24.05,44.33583333333333,28.22,61.04,32.43,198.91,34.104,22.193,31.62
1,46.66,51.69,31.88,44.33583333333333,28.22,61.04,32.43,203.515,35.779,8.141,36.14
1,49.56,55.99,40.3,44.33583333333333,28.22,61.04,32.43,211.585,39.956,0.741,42.97
1,55.44,72.7,47.01,44.33583333333333,28.22,61.04,32.43,219.95,48.6,0.0,42.99
1,49.99,58.04,41.95,44.33583333333333,28.22,61.04,32.43,207.374,54.823,0.0,35.06
1,40.07,43.98,37.79,44.33583333333333,28.22,61.04,32.43,196.427,57.498,0.0,30.07
1,36.47,40.99,40.28,44.33583333333333,28.22,61.04,32.43,189.812,57.15,0.0,29.06
1,32.43,35.06,30.35,44.33583333333333,28.22,61.04,32.43,177.261,55.586,0.0,23.55
1,32.46,33.12,27.63,33.64458333333334,23.55,43.97,23.55,162.809,53.047,0.0,19.71
1,28.53,32.02,27.01,33.64458333333334,23.55,43.97,23.55,154.232,51.899,0.0,18.94
1,32.21,30.26,26.82,33.64458333333334,23.55,43.97,23.55,149.573,51.533,0.0,19.03
1,30.35,28.22,24.0,33.64458333333334,23.55,43.97,23.55,148.635,51.23,0.0,19.21
1,29.95,30.47,25.7,33.64458333333334,23.55,43.97,23.55,150.616,49.68,0.0,19.45
1,31.01,32.09,26.13,33.64458333333334,23.55,43.97,23.55,151.35,49.098,0.0,19.01
1,32.88,46.62,26.14,33.64458333333334,23.55,43.97,23.55,152.051,49.65,0.0,19.03
1,36.0,55.48,27.52,33.64458333333334,23.55,43.97,23.55,159.345,51.014,0.282,19.52
1,42.9,61.04,30.02,33.64458333333334,23.55,43.97,23.55,172.312,49.449,7.711,20.82
1,43.97,61.0,31.95,33.64458333333334,23.55,43.97,23.55,184.269,41.92,25.704,20.62
1,42.92,55.09,30.53,33.64458333333334,23.55,43.97,23.55,190.799,41.141,44.813,20.2
1,39.13,52.93,31.62,33.64458333333334,23.55,43.97,23.55,200.395,54.307,59.326,19.99
1,29.42,50.85,29.24,33.64458333333334,23.55,43.97,23.55,198.318,59.868,67.745,16.5
1,27.31,47.8,27.09,33.64458333333334,23.55,43.97,23.55,190.464,58.33,70.805,13.19
1,28.03,46.8,26.06,33.64458333333334,23.55,43.97,23.55,182.834,58.169,66.296,12.89
1,28.94,45.17,26.01,33.64458333333334,23.55,43.97,23.55,179.443,60.207,53.603,13.1
1,31.62,44.48,25.44,33.64458333333334,23.55,43.97,23.55,179.486,59.797,34.337,16.57
