X0,DA_Forecast,ID*,-FL,-FW,-FS,-FL_1d,-FW_1d,-FS_1d,Intraday
1,50.86824521506279,32.1134536407857,-40.34375,-2.84175,-0.0,-44.218,-11.396,-0.0,30.573962636155
1,50.000767024177584,31.6503839674295,-38.873,-2.641,-0.0,-42.47075,-10.93875,-0.0,29.2386571719227
1,48.63089825919916,31.5054049150585,-37.624,-2.46725,-0.0,-41.10275,-10.21525,-0.0,28.8784344361139
1,48.08891186666845,32.2254939387851,-37.06725,-2.28125,-0.0,-40.74825,-9.1065,-0.0,28.6996627297417
1,47.87614405868572,31.6737783757976,-37.0315,-2.04925,-0.0,-40.83,-8.11675,-0.0,29.4023765593269
1,49.034494567788265,34.0991898510105,-37.42575,-1.8395,-0.0,-41.53525,-7.08125,-0.0,29.9492434879245
1,58.86822234091403,33.7600616469968,-37.99475,-1.6105,-0.04525,-43.32075,-6.1595,-0.04625,28.8118096223212
1,64.97870355732776,38.5551534892903,-39.3585,-1.34425,-1.09375,-45.8345,-5.4135,-0.86375,29.2467900645613
1,67.31069462583777,40.636321119747,-42.691,-1.029,-3.844,-49.7265,-4.609,-2.93625,31.0474804845222
1,65.87657012745025,42.4997663607462,-46.307,-0.7605,-6.96975,-52.9995,-3.741,-5.5565,33.0454057421595
1,63.33504936801602,42.5058956014838,-48.9515,-0.60325,-9.803,-55.0945,-3.15925,-8.24825,32.3064619426299
1,62.57530456041892,36.99,-51.37725,-0.5665,-11.8885,-56.1745,-2.99025,-10.4035,33.9433796033994
1,59.83193601610777,36.0,-51.27375,-0.60375,-12.833,-55.716,-3.0505,-11.63275,33.7492431755695
1,55.72751153947507,35.05,-49.83825,-0.65875,-12.6945,-54.24175,-3.11325,-11.72425,35.8334516398177
1,52.653320962732096,33.96,-48.31675,-0.75,-11.79175,-52.7655,-3.19,-11.15225,36.1367765048863
1,52.824078152063166,33.41,-47.43425,-0.911,-9.993,-52.13975,-3.297,-9.755,35.1651794127658
1,51.63571185382915,33.39,-47.12575,-1.1115,-7.38675,-51.58525,-3.4005,-7.4585,36.1127375054414
1,55.40614343601783,38.98,-48.0495,-1.3525,-4.5545,-51.63,-3.53475,-4.8165,43.8400547610187
1,61.58311769933458,44.05,-48.65225,-1.6165,-1.9435,-51.244,-3.7135,-2.1655,47.9874740817027
1,65.46729832057676,46.71,-48.428,-1.89225,-0.29575,-50.3965,-3.9255,-0.32725,51.9035474847933
1,67.814764227488,48.01,-48.40925,-2.11075,-0.0,-49.709,-4.224,-0.0,52.5980105366734
1,59.818737399845766,39.0,-46.966,-2.183,-0.0,-47.62975,-4.30825,-0.0,43.4627433628319
1,53.70292176001089,37.98,-45.49,-2.23225,-0.0,-45.40525,-4.29,-0.0,42.819048081593
1,49.30556357890604,34.78,-42.7945,-2.17475,-0.0,-42.997,-4.16425,-0.0,36.1979877599853
1,47.85268949942715,30.573962636155,-40.5415,-2.7235,-0.0,-40.34375,-2.84175,-0.0,32.4613436018203
1,46.02440896239064,29.2386571719227,-39.395,-2.703,-0.0,-38.873,-2.641,-0.0,31.4682951152893
1,45.05429141759181,28.8784344361139,-38.74725,-2.75575,-0.0,-37.624,-2.46725,-0.0,30.6891526934433
1,44.0810257187244,28.6996627297417,-39.06625,-2.8695,-0.0,-37.06725,-2.28125,-0.0,29.9903854091425
1,43.27015252816641,29.4023765593269,-40.4695,-3.0305,-0.0,-37.0315,-2.04925,-0.0,30.4738987646171
1,44.72034283758129,29.9492434879245,-44.7975,-3.27625,-0.0,-37.42575,-1.8395,-0.0,33.720544685061
1,54.212951971014974,28.8118096223212,-53.2,-3.6455,-0.02,-37.99475,-1.6105,-0.04525,43.1788954564877
1,59.801310529202674,29.2467900645613,-58.07975,-4.00975,-0.52425,-39.3585,-1.34425,-1.09375,53.3707219624749
1,63.0425904638119,31.0474804845222,-60.672,-4.2535,-2.1265,-42.691,-1.029,-3.844,55.5200340825555
1,64.32098365322172,33.0454057421595,-61.70775,-4.327,-4.321,-46.307,-0.7605,-6.96975,50.3474084464326
1,61.950188279679246,32.3064619426299,-63.1205,-4.45775,-6.66025,-48.9515,-0.60325,-9.803,45.1239738100447
1,58.00430426168145,36.19,-64.60475,-4.70075,-8.60725,-51.37725,-0.5665,-11.8885,43.8815090062492
1,53.05245295383104,35.46,-64.389,-4.8995,-9.72725,-51.27375,-0.60375,-12.833,46.6951292183948
1,47.42416120647477,32.2,-64.0665,-5.0775,-10.3515,-49.83825,-0.65875,-12.6945,42.2068626014899
1,42.46266283017796,32.3,-63.3095,-5.269,-10.39875,-48.31675,-0.75,-11.79175,43.483941590317
1,48.85525507535283,32.37,-62.166,-5.429,-9.625,-47.43425,-0.911,-9.993,41.4126661489144
1,49.78117287866356,34.26,-60.757,-5.612,-7.72825,-47.12575,-1.1115,-7.38675,39.2140174754749
1,55.48249745873574,39.3,-59.93675,-5.7195,-5.068,-48.0495,-1.3525,-4.5545,40.4028760029856
1,67.34496696002881,43.11,-59.2785,-5.865,-2.16725,-48.65225,-1.6165,-1.9435,42.7810143160617
1,70.39459967970592,49.55,-58.85225,-6.1045,-0.283,-48.428,-1.89225,-0.29575,47.8513569827778
1,70.79973896045661,54.34,-57.712,-6.47025,-0.0,-48.40925,-2.11075,-0.0,50.1900161735128
1,64.34848269066228,45.49,-54.62125,-6.91925,-0.0,-46.966,-2.183,-0.0,46.2109673961733
1,57.50816618489258,42.5,-50.7795,-7.34225,-0.0,-45.49,-2.23225,-0.0,37.7476278811342
1,49.524608214656055,38.27,-46.98725,-7.7545,-0.0,-42.7945,-2.17475,-0.0,32.9681928130773
1,48.40546397136688,32.4613436018203,-43.58,-9.1705,-0.0,-40.5415,-2.7235,-0.0,34.4837431444241
1,47.815463895520026,31.4682951152893,-42.19825,-9.881,-0.0,-39.395,-2.703,-0.0,32.9699840764331
1,47.52021852131495,30.6891526934433,-41.151,-10.63575,-0.0,-38.74725,-2.75575,-0.0,32.4102066702581
1,47.41515874131101,29.9903854091425,-41.3295,-11.24625,-0.0,-39.06625,-2.8695,-0.0,30.1924296268587
1,47.74379970192887,30.4738987646171,-42.51825,-11.98925,-0.0,-40.4695,-3.0305,-0.0,32.1117077295314
1,50.62139992188892,33.720544685061,-46.2515,-12.6845,-0.0,-44.7975,-3.27625,-0.0,35.0062660394443
1,60.61608703942373,43.1788954564877,-53.74825,-13.49325,-0.04175,-53.2,-3.6455,-0.02,42.4510235246361
1,71.17317311381966,53.3707219624749,-58.418,-14.10375,-1.565,-58.07975,-4.00975,-0.52425,47.2568183780154
1,73.53652086705166,55.5200340825555,-60.981,-14.34425,-6.125,-60.672,-4.2535,-2.1265,47.5899353346656
1,69.36821737460228,50.3474084464326,-61.97825,-14.19925,-11.68825,-61.70775,-4.327,-4.321,43.328340217145
1,64.5285866549067,45.1239738100447,-63.311,-14.50375,-16.72025,-63.1205,-4.45775,-6.66025,37.9201061615321
1,61.133877940573775,47.83,-64.871,-14.9215,-20.35775,-64.60475,-4.70075,-8.60725,30.8119255173347
1,57.63202982655368,46.0,-64.72375,-14.979,-22.17775,-64.389,-4.8995,-9.72725,25.9980178799077
1,55.133700615478304,45.23,-64.28175,-14.764,-22.077,-64.0665,-5.0775,-10.3515,25.2641827098919
1,50.2566221951059,42.64,-63.23075,-14.3645,-20.3865,-63.3095,-5.269,-10.39875,27.6285396052079
1,56.50491075078053,42.23,-62.12875,-13.68775,-17.26625,-62.166,-5.429,-9.625,29.7396849528472
1,56.802393339686624,41.6,-60.70675,-12.8775,-12.971,-60.757,-5.612,-7.72825,30.1382922034612
1,62.29257341901752,45.14,-59.948,-11.938,-7.82,-59.93675,-5.7195,-5.068,36.9795435983234
1,70.33401508526472,49.99,-59.232,-10.8855,-2.9765,-59.2785,-5.865,-2.16725,42.9673655724721
1,72.17826793612811,60.94,-58.72775,-9.88775,-0.326,-58.85225,-6.1045,-0.283,46.2729699944035
1,73.79900692960841,57.48,-57.55925,-9.1945,-0.0,-57.712,-6.47025,-0.0,51.7154581444211
1,68.7956991948546,45.94,-54.58075,-8.82875,-0.0,-54.62125,-6.91925,-0.0,43.9343143891073
1,62.34562143596901,40.38,-50.62925,-8.58225,-0.0,-50.7795,-7.34225,-0.0,36.6294556625911
1,51.31583905943744,34.35,-46.8995,-8.47775,-0.0,-46.98725,-7.7545,-0.0,32.2898628615075
1,54.501602264787365,34.4837431444241,-43.972,-7.525,-0.0,-43.58,-9.1705,-0.0,38.6748626838475
1,52.7321705268846,32.9699840764331,-42.67425,-7.1105,-0.0,-42.19825,-9.881,-0.0,26.3037799274486
1,51.11587772311426,32.4102066702581,-41.8675,-7.06575,-0.0,-41.151,-10.63575,-0.0,33.0814113836187
1,50.27486593167016,30.1924296268587,-42.19575,-7.508,-0.0,-41.3295,-11.24625,-0.0,32.5133769811577
1,50.04676798343847,32.1117077295314,-43.30325,-8.2095,-0.0,-42.51825,-11.98925,-0.0,31.2905168710284
1,51.53357094666792,35.0062660394443,-47.071,-9.0295,-0.0,-46.2515,-12.6845,-0.0,34.8334013354635
1,63.63088063010423,42.4510235246361,-54.8135,-10.15125,-0.052,-53.74825,-13.49325,-0.04175,46.2456144294954
1,71.07116964218223,47.2568183780154,-58.843,-11.30475,-1.7635,-58.418,-14.10375,-1.565,43.0232480506823
1,73.18734921523884,47.5899353346656,-60.6635,-11.80275,-6.775,-60.981,-14.34425,-6.125,43.1730916161145
1,70.20122865857196,43.328340217145,-61.59625,-11.00775,-12.91175,-61.97825,-14.19925,-11.68825,39.8183637489061
1,65.62596413271258,37.9201061615321,-63.14725,-10.34775,-18.293,-63.311,-14.50375,-16.72025,36.3115849724217
1,62.56870272557694,32.6,-64.4515,-12.367,-21.759,-64.871,-14.9215,-20.35775,31.1390295562835
1,57.11586307568257,31.04,-64.23175,-14.368,-22.977,-64.72375,-14.979,-22.17775,24.4744308486011
1,54.938561812196994,31.07,-63.80825,-16.5825,-21.91125,-64.28175,-14.764,-22.077,22.5042587633885
1,54.89249941584687,31.3,-62.8945,-18.118,-19.22575,-63.23075,-14.3645,-20.3865,25.1591876934985
1,58.26853945134896,32.01,-61.95825,-18.758,-15.47,-62.12875,-13.68775,-17.26625,24.1480732903157
1,63.19924387870169,34.1,-60.49475,-19.17925,-10.931,-60.70675,-12.8775,-12.971,30.8856467041643
1,66.50912300966176,39.18,-60.0755,-19.3105,-6.105,-59.948,-11.938,-7.82,32.8824170024308
1,68.90822958453184,44.94,-59.42425,-19.39025,-2.117,-59.232,-10.8855,-2.9765,39.8589938308333
1,70.87481588681212,48.02,-59.01775,-19.619,-0.2175,-58.72775,-9.88775,-0.326,40.5866847366847
1,73.14909214087818,51.59,-57.88175,-19.52575,-0.0,-57.55925,-9.1945,-0.0,40.3056059063934
1,69.27175410641054,42.75,-54.66025,-19.12175,-0.0,-54.58075,-8.82875,-0.0,38.1627743334144
1,64.78217913149534,35.89,-50.8905,-18.4325,-0.0,-50.62925,-8.58225,-0.0,31.4251273156178
1,52.44820237794087,31.7,-47.07975,-17.66125,-0.0,-46.8995,-8.47775,-0.0,31.4370031359091
1,49.6299389606452,38.6748626838475,-44.207,-17.01425,-0.0,-43.972,-7.525,-0.0,27.1438931394246
1,48.92336579246232,26.3037799274486,-42.87925,-15.70525,-0.0,-42.67425,-7.1105,-0.0,25.9587967115097
1,47.71578840770854,33.0814113836187,-42.0065,-14.63475,-0.0,-41.8675,-7.06575,-0.0,28.5373705604244
1,47.16551392114065,32.5133769811577,-42.303,-13.401,-0.0,-42.19575,-7.508,-0.0,26.2851825494124
1,46.842466729033326,31.2905168710284,-43.36,-12.5115,-0.0,-43.30325,-8.2095,-0.0,30.4155717383804
1,49.02275148528685,34.8334013354635,-46.865,-11.73225,-0.0,-47.071,-9.0295,-0.0,34.7295873507805
1,61.7125822902534,46.2456144294954,-54.769,-11.1395,-0.02425,-54.8135,-10.15125,-0.052,45.0839584599238
1,67.61693983948969,43.0232480506823,-59.5965,-10.71825,-0.7525,-58.843,-11.30475,-1.7635,49.5598728249501
1,68.79114004490161,43.1730916161145,-62.2655,-10.42375,-3.047,-60.6635,-11.80275,-6.775,55.7517934041165
1,64.81397420869439,39.8183637489061,-63.46125,-10.1135,-6.18275,-61.59625,-11.00775,-12.91175,47.8367485103162
1,63.168573530396415,36.3115849724217,-64.78675,-9.9815,-9.66325,-63.14725,-10.34775,-18.293,43.5139934105243
1,59.59024219746267,33.94,-66.513,-10.80475,-12.79725,-64.4515,-12.367,-21.759,41.6347380779005
1,54.76246568680892,30.55,-66.0145,-12.0085,-15.11575,-64.23175,-14.368,-22.977,39.6562758180837
1,51.10098210093496,28.79,-65.28,-13.1105,-16.164,-63.80825,-16.5825,-21.91125,33.811121888324
1,49.692385672909296,28.68,-64.232,-14.04125,-15.91875,-62.8945,-18.118,-19.22575,33.4631712757163
1,52.8303990060692,30.02,-63.30575,-14.56,-14.27625,-61.95825,-18.758,-15.47,33.4386644711547
1,51.91433775570386,29.33,-61.82475,-14.604,-11.07475,-60.49475,-19.17925,-10.931,35.3051855061474
1,55.8253348747041,33.06,-61.12175,-14.15175,-6.83025,-60.0755,-19.3105,-6.105,42.0038061901253
1,68.55803101428867,37.34,-60.36175,-13.10375,-2.62,-59.42425,-19.39025,-2.117,42.5639350311098
1,71.61971330936194,39.67,-59.66475,-12.55825,-0.2845,-59.01775,-19.619,-0.2175,45.6112117208888
1,73.60922842301314,41.1,-58.2365,-12.7425,-0.0,-57.88175,-19.52575,-0.0,49.4626606349263
1,69.5035196333912,38.37,-54.8895,-13.683,-0.0,-54.66025,-19.12175,-0.0,43.2453327378294
1,65.39999561524091,33.04,-51.02125,-14.74525,-0.0,-50.8905,-18.4325,-0.0,40.7527765423799
1,51.65403130839274,30.1,-47.1365,-15.46625,-0.0,-47.07975,-17.66125,-0.0,35.6152761550149
1,60.60184825426986,27.1438931394246,-46.386,-15.40075,-0.0,-44.207,-17.01425,-0.0,31.6751523336643
1,59.2248796292701,25.9587967115097,-44.61625,-16.30375,-0.0,-42.87925,-15.70525,-0.0,29.1018351956845
1,57.79885192627878,28.5373705604244,-43.57375,-17.0125,-0.0,-42.0065,-14.63475,-0.0,26.827899175125
1,56.92622147354309,26.2851825494124,-43.59925,-17.01075,-0.0,-42.303,-13.401,-0.0,26.3071985681989
1,56.380238243975306,30.4155717383804,-44.5375,-17.196,-0.0,-43.36,-12.5115,-0.0,26.4372733927046
1,56.350085345956856,34.7295873507805,-48.03775,-17.1565,-0.0,-46.865,-11.73225,-0.0,32.7561714225985
1,69.93671300381183,45.0839584599238,-55.21075,-17.0165,-0.031,-54.769,-11.1395,-0.02425,43.435507837224
1,75.31837875119014,49.5598728249501,-59.88625,-16.74,-1.20425,-59.5965,-10.71825,-0.7525,43.8752733238408
1,77.018766861227,55.7517934041165,-62.914,-16.215,-4.5995,-62.2655,-10.42375,-3.047,47.624261704913
1,73.99544589314026,47.8367485103162,-63.9935,-15.192,-8.61125,-63.46125,-10.1135,-6.18275,47.1820246118243
1,70.39637694498903,43.5139934105243,-65.27075,-14.2,-12.08925,-64.78675,-9.9815,-9.66325,45.6886616709143
1,65.748921881629,41.97,-66.7025,-14.06575,-14.4685,-66.513,-10.80475,-12.79725,40.5686622618947
1,61.07522148264484,40.99,-66.686,-13.93725,-15.63625,-66.0145,-12.0085,-15.11575,41.329508837419
1,59.202344589191725,35.28,-65.477,-13.5005,-15.73125,-65.28,-13.1105,-16.164,40.4128054989817
1,58.948201744396,32.68,-64.25375,-12.9035,-14.685,-64.232,-14.04125,-15.91875,37.8572509115015
1,61.85791093826008,32.72,-62.952,-12.20225,-12.724,-63.30575,-14.56,-14.27625,36.6956511331445
1,68.35167170854629,32.75,-61.397,-11.3155,-9.7165,-61.82475,-14.604,-11.07475,37.1400358370218
1,69.77894671660354,39.9,-60.7615,-10.138,-5.86625,-61.12175,-14.15175,-6.83025,40.9796904336165
1,71.74448897370873,42.0,-60.00675,-8.98225,-2.106,-60.36175,-13.10375,-2.62,49.7436505644952
1,74.31246241237882,44.27,-59.53575,-8.1135,-0.1905,-59.66475,-12.55825,-0.2845,64.2487092172935
1,75.23843474467667,44.17,-57.90125,-7.646,-0.0,-58.2365,-12.7425,-0.0,73.0849994719611
1,68.50723570805462,41.51,-54.51025,-7.41625,-0.0,-54.8895,-13.683,-0.0,44.0652835655134
1,64.21865839195877,36.84,-50.88575,-7.21375,-0.0,-51.02125,-14.74525,-0.0,41.1382865980768
1,57.23738628648932,30.93,-47.3985,-6.871,-0.0,-47.1365,-15.46625,-0.0,38.2617609014401
1,56.77421327118294,31.6751523336643,-43.5565,-6.62375,-0.0,-46.386,-15.40075,-0.0,34.3880877509167
1,54.33948283979485,29.1018351956845,-41.83325,-6.13175,-0.0,-44.61625,-16.30375,-0.0,30.7224969993537
1,52.98692642837884,26.827899175125,-40.46775,-5.68325,-0.0,-43.57375,-17.0125,-0.0,30.3695945262626
1,52.63461817240149,26.3071985681989,-39.97075,-5.27775,-0.0,-43.59925,-17.01075,-0.0,29.5425082765336
1,52.49040814615865,26.4372733927046,-39.91725,-4.9765,-0.0,-44.5375,-17.196,-0.0,30.7748076560183
1,53.57862984833202,32.7561714225985,-40.55375,-4.63175,-0.0,-48.03775,-17.1565,-0.0,30.9471113299351
1,62.564716132700674,43.435507837224,-42.29575,-4.3545,-0.03375,-55.21075,-17.0165,-0.031,33.2856509345457
1,71.09955224054075,43.8752733238408,-44.698,-4.0295,-1.49475,-59.88625,-16.74,-1.20425,39.5518953695877
1,74.65923029368692,47.624261704913,-48.0625,-3.37125,-6.0045,-62.914,-16.215,-4.5995,38.5835281580987
1,72.54807939689364,47.1820246118243,-50.59625,-2.449,-11.67925,-63.9935,-15.192,-8.61125,38.600170625303
1,67.43975202029193,45.6886616709143,-52.2725,-1.9,-16.96675,-65.27075,-14.2,-12.08925,36.945527738471
1,63.7882704162457,42.21,-53.594,-1.8835,-20.7635,-66.7025,-14.06575,-14.4685,29.8314581063682
1,60.52838542920757,40.92,-53.0445,-2.01,-22.72625,-66.686,-13.93725,-15.63625,28.4361822392822
1,58.08193401604552,38.11,-51.3345,-2.1485,-23.16475,-65.477,-13.5005,-15.73125,27.3619765482277
1,57.579541115917245,37.06,-49.55425,-2.31425,-21.91825,-64.25375,-12.9035,-14.685,28.1905604169443
1,57.63128609232281,36.25,-48.767,-2.53825,-18.95875,-62.952,-12.20225,-12.724,26.6615475940493
1,59.35761972151571,37.53,-48.61775,-2.749,-14.40825,-61.397,-11.3155,-9.7165,29.2519661356452
1,61.57473053793192,42.48,-49.3035,-2.82975,-8.54525,-60.7615,-10.138,-5.86625,34.4459552209446
1,65.99546531326635,46.13,-49.583,-2.9875,-3.02975,-60.00675,-8.98225,-2.106,44.4617655130355
1,69.82277477336773,50.91,-49.3935,-3.502,-0.25575,-59.53575,-8.1135,-0.1905,50.8486307201135
1,72.99111749894085,52.07,-48.408,-4.483,-0.0,-57.90125,-7.646,-0.0,51.9859051915397
1,65.02083102087391,44.91,-46.1085,-5.837,-0.0,-54.51025,-7.41625,-0.0,45.5991333130884
1,63.11393421058122,42.02,-43.91275,-7.319,-0.0,-50.88575,-7.21375,-0.0,42.9436848926191
1,52.53032883413526,39.0,-41.351,-9.01325,-0.0,-47.3985,-6.871,-0.0,35.771445667686
1,51.890122918501234,34.3880877509167,-37.8355,-11.232,-0.0,-43.5565,-6.62375,-0.0,36.3610564078633
1,50.22572989445703,30.7224969993537,-36.2975,-12.97525,-0.0,-41.83325,-6.13175,-0.0,29.3889103998443
1,48.54313833740221,30.3695945262626,-35.28875,-14.7185,-0.0,-40.46775,-5.68325,-0.0,21.8372039204213
1,47.94250136993262,29.5425082765336,-34.86325,-15.8955,-0.0,-39.97075,-5.27775,-0.0,15.4679355692486
1,48.14024206243612,30.7748076560183,-34.94675,-16.9395,-0.0,-39.91725,-4.9765,-0.0,11.1745988992088
1,48.807665806602486,30.9471113299351,-35.32875,-17.66275,-0.0,-40.55375,-4.63175,-0.0,11.0638505755843
1,56.61735569870347,33.2856509345457,-36.08425,-18.507,-0.034,-42.29575,-4.3545,-0.03375,14.4238251738504
1,61.8532861911431,39.5518953695877,-37.6645,-19.05775,-1.813,-44.698,-4.0295,-1.49475,14.3742629025537
1,64.89313107345052,38.5835281580987,-40.995,-18.56125,-7.38925,-48.0625,-3.37125,-6.0045,12.9002885966673
1,62.64126675935902,38.600170625303,-44.26875,-16.746,-14.06675,-50.59625,-2.449,-11.67925,9.24465914959545
1,59.486569719640215,36.945527738471,-46.67975,-15.96975,-19.8865,-52.2725,-1.9,-16.96675,10.1270533390228
1,57.10321793362135,32.54,-48.86475,-16.53775,-23.87025,-53.594,-1.8835,-20.7635,-5.04078593117409
1,55.95646328954855,31.28,-48.6125,-17.11025,-25.7625,-53.0445,-2.01,-22.72625,-24.1996565474659
1,50.45022582564093,30.01,-46.77575,-17.2395,-25.68075,-51.3345,-2.1485,-23.16475,-45.5451467986521
1,44.81393167485869,28.03,-45.628,-16.9535,-23.6945,-49.55425,-2.31425,-21.91825,-41.7339099745002
1,47.3284781560443,28.02,-45.14975,-16.5005,-19.97575,-48.767,-2.53825,-18.95875,-33.1074169900819
1,49.50553122506955,30.0,-44.9315,-16.00075,-14.7425,-48.61775,-2.749,-14.40825,12.6420891962795
1,53.72968666045063,35.48,-45.92625,-15.44825,-8.43325,-49.3035,-2.82975,-8.54525,27.108009568353
1,66.15014417416775,42.96,-46.90275,-14.59425,-2.866,-49.583,-2.9875,-3.02975,32.8865157663453
1,68.92459152837334,50.85,-47.07875,-13.744,-0.21975,-49.3935,-3.502,-0.25575,40.692588734684
1,70.8852611514066,47.99,-47.0415,-12.882,-0.0,-48.408,-4.483,-0.0,40.8467976604984
1,63.13514766849254,44.05,-45.562,-12.11475,-0.0,-46.1085,-5.837,-0.0,34.9639306289953
1,56.5666817073817,40.95,-44.0335,-11.50775,-0.0,-43.91275,-7.319,-0.0,36.3899870179683
1,50.47004489548398,32.89,-41.48175,-11.03075,-0.0,-41.351,-9.01325,-0.0,35.7404496499731
1,58.95430767860021,36.3610564078633,-39.3635,-11.95425,-0.0,-37.8355,-11.232,-0.0,38.3771828883632
1,57.72566572491806,29.3889103998443,-38.14675,-11.092,-0.0,-36.2975,-12.97525,-0.0,36.1391666219911
1,56.622547987716366,21.8372039204213,-37.3925,-10.3465,-0.0,-35.28875,-14.7185,-0.0,35.0041900659158
1,55.25159835160901,15.4679355692486,-37.77,-9.34775,-0.0,-34.86325,-15.8955,-0.0,33.4955855362279
1,54.37641073698402,11.1745988992088,-39.256,-8.522,-0.0,-34.94675,-16.9395,-0.0,33.3713460804276
1,55.39283444929928,11.0638505755843,-43.51075,-7.87625,-0.0,-35.32875,-17.66275,-0.0,40.3963826606876
1,62.46750761569614,14.4238251738504,-52.204,-7.52225,-0.0075,-36.08425,-18.507,-0.034,50.260550156929
1,69.2393033949228,14.3742629025537,-57.3135,-7.1385,-0.9475,-37.6645,-19.05775,-1.813,54.2491009752878
1,72.75409969848303,12.9002885966673,-59.9995,-6.8155,-3.993,-40.995,-18.56125,-7.38925,65.6412929785007
1,69.79131241813744,9.24465914959545,-61.145,-6.6685,-7.65025,-44.26875,-16.746,-14.06675,58.6951700241129
1,66.37187998118323,10.1270533390228,-62.83775,-6.79425,-10.83625,-46.67975,-15.96975,-19.8865,51.9855603649322
1,65.54521049166212,8.51,-64.122,-7.029,-12.9845,-48.86475,-16.53775,-23.87025,58.5734601245103
1,63.60526915876284,-0.07,-63.848,-7.2835,-13.9235,-48.6125,-17.11025,-25.7625,51.6415523674392
1,60.634702969460605,-7.45,-63.41525,-7.5185,-13.671,-46.77575,-17.2395,-25.68075,52.8408523226373
1,55.23991194811956,-6.83,-62.5565,-7.71475,-12.414,-45.628,-16.9535,-23.6945,50.6723054086754
1,59.6729918390418,0.07,-61.5065,-7.77825,-10.269,-45.14975,-16.5005,-19.97575,51.3706692023161
1,53.77773185935289,25.48,-59.98725,-7.794,-7.3965,-44.9315,-16.00075,-14.7425,51.104084714785
1,58.262058937743184,32.4,-59.4645,-7.672,-4.17,-45.92625,-15.44825,-8.43325,55.0147736046839
1,66.25400275785104,41.75,-58.98725,-7.533,-1.3735,-46.90275,-14.59425,-2.866,68.2777694990016
1,74.22119240402405,43.96,-58.753,-7.557,-0.10225,-47.07875,-13.744,-0.21975,82.3848407707401
1,77.30960059535445,48.9,-57.59625,-7.83625,-0.0,-47.0415,-12.882,-0.0,90.3691211958984
1,68.2594820485193,47.99,-54.17025,-8.409,-0.0,-45.562,-12.11475,-0.0,56.3385202223875
1,63.46734546446421,45.91,-50.27,-9.0355,-0.0,-44.0335,-11.50775,-0.0,48.8597940404951
1,58.8492472055774,41.17,-46.3945,-9.827,-0.0,-41.48175,-11.03075,-0.0,47.1733384942578
1,44.52333038562938,38.3771828883632,-43.667,-11.45575,-0.0,-39.3635,-11.95425,-0.0,35.8310878701984
1,43.83744088669584,36.1391666219911,-42.377,-12.3475,-0.0,-38.14675,-11.092,-0.0,33.1060369502992
1,42.99086943749212,35.0041900659158,-41.57175,-13.18925,-0.0,-37.3925,-10.3465,-0.0,32.3368827936708
1,42.16447814140482,33.4955855362279,-41.875,-13.93675,-0.0,-37.77,-9.34775,-0.0,31.4527082174537
1,41.69937011719341,33.3713460804276,-43.05675,-14.90225,-0.0,-39.256,-8.522,-0.0,33.5623323146636
1,45.27887075530729,40.3963826606876,-46.84475,-15.91075,-0.0,-43.51075,-7.87625,-0.0,37.6567846217068
1,58.88733176698359,50.260550156929,-54.56725,-16.93075,-0.0065,-52.204,-7.52225,-0.0075,54.7690992640647
1,69.6683505144119,54.2491009752878,-58.93575,-17.7855,-0.79975,-57.3135,-7.1385,-0.9475,52.2141844324047
1,71.86714279073512,65.6412929785007,-60.9105,-18.793,-3.541,-59.9995,-6.8155,-3.993,51.6985226508747
1,67.0346201261826,58.6951700241129,-61.80375,-20.33975,-7.0135,-61.145,-6.6685,-7.65025,58.4283792270939
1,61.97574737856641,51.9855603649322,-63.18675,-22.37075,-10.2715,-62.83775,-6.79425,-10.83625,52.763485380263
1,58.97024964051985,54.69,-64.5765,-24.61075,-12.68975,-64.122,-7.029,-12.9845,34.8953150882603
1,54.80876209520196,50.0,-64.50825,-26.77175,-14.15125,-63.848,-7.2835,-13.9235,31.4074881493952
1,50.11125247924796,50.32,-64.117,-28.66575,-14.7335,-63.41525,-7.5185,-13.671,26.7996121474223
1,45.04935758993727,49.39,-63.09425,-30.1615,-14.35225,-62.5565,-7.71475,-12.414,12.6831927780743
1,48.12521952086184,48.91,-61.84675,-31.20825,-12.86225,-61.5065,-7.77825,-10.269,18.8758654931167
1,53.92794553981225,48.11,-60.449,-32.29825,-9.86275,-59.98725,-7.794,-7.3965,24.8871876687365
1,56.92458450297007,51.93,-60.0725,-32.4085,-5.923,-59.4645,-7.672,-4.17,28.8714411479374
1,65.66104546442325,56.67,-59.48125,-31.40875,-2.02025,-58.98725,-7.533,-1.3735,38.6054617065692
1,72.31076206601698,60.91,-59.2345,-30.04975,-0.146,-58.753,-7.557,-0.10225,45.8046994466001
1,76.3910440646044,60.16,-57.93325,-28.68675,-0.0,-57.59625,-7.83625,-0.0,43.8766342133697
1,66.63130515148936,51.09,-54.70575,-27.35825,-0.0,-54.17025,-8.409,-0.0,36.8401005457252
1,64.09040350224437,47.91,-50.87025,-25.803,-0.0,-50.27,-9.0355,-0.0,33.6144667883337
1,50.88823457111046,40.32,-47.136,-24.60275,-0.0,-46.3945,-9.827,-0.0,27.8900577473826
1,50.56329463935772,35.8310878701984,-45.068,-23.223,-0.0,-43.667,-11.45575,-0.0,25.566650815352
1,48.45619124223037,33.1060369502992,-43.65025,-22.132,-0.0,-42.377,-12.3475,-0.0,25.7383411932833
